Date-time;Type;Metadato grafico storico;SER006 - Colle - Misura livello vasca sinistra (m);SER006 - Colle - Misura livello vasca destra (m);SER006 - Colle - Portata acqua uscita serbatoio (l/s)
2025/03/08 05:00:00;P;;4,37;4,37;0,1
2025/03/08 05:15:00;P;;4,37;4,37;0,1
2025/03/08 05:30:00;P;;4,37;4,37;0,1
2025/03/08 05:45:00;P;;4,37;4,37;0,1
2025/03/08 06:00:00;P;;4,36;4,36;0,1
2025/03/08 06:15:00;P;;4,36;4,36;0,2
2025/03/08 06:30:00;P;;4,35;4,35;0,3
2025/03/08 06:35:00;S;;;;0,1
2025/03/08 06:45:00;P;;4,35;4,35;0,1
2025/03/08 06:55:00;S;;;;0,3
2025/03/08 07:00:00;P;;4,35;4,35;0,1
2025/03/08 07:00:01;P;;;;0,1
2025/03/08 07:15:00;P;;4,35;4,35;0,1
2025/03/08 07:30:00;P;;4,34;4,35;0,2
2025/03/08 07:45:00;P;;4,34;4,34;0,3
2025/03/08 08:00:00;P;;4,33;4,34;0,2
2025/03/08 08:10:00;A;;;;0,5
2025/03/08 08:15:00;P;;4,33;4,33;0,4
2025/03/08 08:30:00;A;;4,32;4,32;0,2
2025/03/08 08:30:01;P;;;;0,2
2025/03/08 08:40:00;A;;;;0,6
2025/03/08 08:45:00;P;;4,31;4,31;0,5
2025/03/08 09:00:00;A;;4,31;4,31;0,1
2025/03/08 09:00:01;P;;;;0,1
2025/03/08 09:15:00;A;;4,30;4,31;0,4
2025/03/08 09:15:01;P;;;;0,4
2025/03/08 09:25:00;A;;;;0,2
2025/03/08 09:30:00;P;;4,30;4,30;0,3
2025/03/08 09:45:00;A;;4,29;4,29;0,5
2025/03/08 10:00:00;A;;4,28;4,29;0,2
2025/03/08 10:00:01;P;;;;0,2
2025/03/08 10:15:00;A;;4,28;4,28;0,4
2025/03/08 10:15:01;P;;;;0,4
2025/03/08 10:25:00;A;;;;0,2
2025/03/08 10:30:00;P;;4,27;4,28;0,2
2025/03/08 10:45:00;P;;4,27;4,27;0,1
2025/03/08 11:00:00;P;;4,27;4,27;0,1
2025/03/08 11:15:00;P;;4,26;4,26;0,2
2025/03/08 11:30:00;P;;4,25;4,26;0,1
2025/03/08 11:35:00;S;;;;0,3
2025/03/08 11:40:00;S;;;;0,1
2025/03/08 11:45:00;P;;4,25;4,25;0,3
2025/03/08 11:45:01;P;;;;0,3
2025/03/08 11:55:00;S;;;;0,1
2025/03/08 12:00:00;A;;4,25;4,25;0,4
2025/03/08 12:00:01;P;;;;0,4
2025/03/08 12:05:00;A;;;;0,2
2025/03/08 12:15:00;P;;4,24;4,24;0,3
2025/03/08 12:25:00;S;;;;0,1
2025/03/08 12:30:00;A;;4,24;4,24;0,6
2025/03/08 12:30:01;P;;;;0,6
2025/03/08 12:40:00;A;;;;0,3
2025/03/08 12:45:00;P;;4,23;4,23;0,2
2025/03/08 13:00:00;P;;4,23;4,23;0,1
2025/03/08 13:15:00;P;;4,22;4,23;0,1
2025/03/08 13:20:00;A;;;;0,4
2025/03/08 13:30:00;A;;4,22;4,22;0,1
2025/03/08 13:30:01;P;;;;0,1
2025/03/08 13:45:00;P;;4,21;4,21;0,1
2025/03/08 14:00:00;A;;4,21;4,21;0,4
2025/03/08 14:00:01;P;;;;0,4
2025/03/08 14:05:00;A;;;;0,1
2025/03/08 14:15:00;A;;4,20;4,20;0,6
2025/03/08 14:15:01;P;;;;0,6
2025/03/08 14:25:00;A;;;;0,1
2025/03/08 14:30:00;A;;4,20;4,20;0,5
2025/03/08 14:30:01;P;;;;0,5
2025/03/08 14:40:00;A;;;;0,1
2025/03/08 14:45:00;A;;4,19;4,19;0,3
2025/03/08 14:45:01;P;;;;0,3
2025/03/08 14:50:00;S;;;;0,1
2025/03/08 15:00:00;P;;4,19;4,19;0,1
2025/03/08 15:15:00;P;;4,18;4,19;0,2
2025/03/08 15:30:00;P;;4,18;4,18;0,1
2025/03/08 15:35:00;A;;;;0,4
2025/03/08 15:40:00;A;;;;0,1
2025/03/08 15:45:00;P;;4,18;4,18;0,2
2025/03/08 15:50:00;A;;;;0,4
2025/03/08 16:00:00;P;;4,17;4,17;0,3
2025/03/08 16:10:00;S;;;;0,1
2025/03/08 16:15:00;P;;4,16;4,16;0,2
2025/03/08 16:30:00;A;;4,15;4,15;0,4
2025/03/08 16:30:01;P;;;;0,4
2025/03/08 16:35:00;A;;;;0,2
2025/03/08 16:45:00;P;;4,15;4,15;0,2
2025/03/08 17:00:00;P;;4,14;4,15;0,3
2025/03/08 17:15:00;P;;4,14;4,14;0,2
2025/03/08 17:30:00;A;;4,14;4,14;0,5
2025/03/08 17:30:01;P;;;;0,5
2025/03/08 17:40:00;A;;;;0,1
2025/03/08 17:45:00;P;;4,13;4,13;0,1
2025/03/08 18:00:00;P;;4,13;4,13;0,2
2025/03/08 18:15:00;P;;4,13;4,13;0,2
2025/03/08 18:30:00;P;;4,12;4,12;0,3
2025/03/08 18:45:00;P;;4,11;4,11;0,1
2025/03/08 18:45:01;P;;;;0,1
2025/03/08 19:00:00;P;;4,11;4,11;0,1
2025/03/08 19:10:00;S;;;;0,3
2025/03/08 19:15:00;P;;4,10;4,11;0,2
2025/03/08 19:20:00;A;;;;0,4
2025/03/08 19:30:00;P;;4,10;4,10;0,5
2025/03/08 19:35:00;A;;;;0,8
2025/03/08 19:40:00;A;;;;0,3
2025/03/08 19:45:00;P;;4,09;4,09;0,1
2025/03/08 19:45:01;P;;;;0,1
2025/03/08 19:50:00;S;;;;0,3
2025/03/08 19:55:00;S;;;;0,1
2025/03/08 20:00:00;P;;4,09;4,09;0,2
2025/03/08 20:10:00;A;;;;0,5
2025/03/08 20:15:00;A;;4,08;4,08;0,2
2025/03/08 20:15:01;P;;;;0,2
2025/03/08 20:20:00;A;;;;0,4
2025/03/08 20:30:00;P;;4,07;4,08;0,4
2025/03/08 20:35:00;A;;;;0,1
2025/03/08 20:40:00;S;;;;0,3
2025/03/08 20:45:00;P;;4,07;4,07;0,1
2025/03/08 20:45:01;P;;;;0,1
2025/03/08 21:00:00;P;;4,06;4,07;0,3
2025/03/08 21:00:01;P;;;;0,3
2025/03/08 21:10:00;S;;;;0,1
2025/03/08 21:15:00;P;;4,06;4,06;0,1
2025/03/08 21:30:00;P;;4,05;4,06;0,1
2025/03/08 21:45:00;P;;4,05;4,05;0,2
2025/03/08 22:00:00;P;;4,05;4,05;0,1
2025/03/08 22:15:00;P;;4,04;4,05;0,3
2025/03/08 22:15:01;P;;;;0,3
2025/03/08 22:20:00;S;;;;0,1
2025/03/08 22:30:00;P;;4,04;4,05;0,1
2025/03/08 22:45:00;P;;4,04;4,04;0,3
2025/03/08 22:45:01;P;;;;0,3
2025/03/08 23:00:00;A;;4,04;4,04;0,1
2025/03/08 23:00:01;P;;;;0,1
2025/03/08 23:15:00;P;;4,03;4,04;0,1
2025/03/08 23:30:00;P;;4,03;4,03;0,1
2025/03/08 23:45:00;P;;4,02;4,02;0,1
2025/03/09 00:00:00;P;;4,02;4,02;0,1
2025/03/09 00:15:00;P;;4,02;4,02;0,1
2025/03/09 00:30:00;P;;4,02;4,02;0,1
2025/03/09 00:45:00;P;;4,02;4,02;0,1
2025/03/09 01:00:00;P;;4,01;4,02;0,1
2025/03/09 01:15:00;P;;4,01;4,01;0,1
2025/03/09 01:30:00;P;;4,01;4,01;0,1
2025/03/09 01:45:00;P;;4,01;4,01;0,1
2025/03/09 02:00:00;P;;4,01;4,01;0,1
2025/03/09 02:15:00;P;;4,03;4,03;0,1
2025/03/09 02:27:00;A;;4,08;4,08;
2025/03/09 02:30:00;P;;4,09;4,10;0,1
2025/03/09 02:42:00;A;;4,14;;
2025/03/09 02:43:00;A;;;4,15;
2025/03/09 02:45:00;P;;4,16;4,16;0,1
2025/03/09 02:57:00;A;;4,21;4,21;
2025/03/09 03:00:00;P;;4,22;4,22;0,1
2025/03/09 03:12:00;A;;4,27;4,27;
2025/03/09 03:15:00;P;;4,28;4,29;0,1
2025/03/09 03:27:00;A;;4,33;;
2025/03/09 03:28:00;A;;;4,34;
2025/03/09 03:30:00;P;;4,34;4,35;0,1
2025/03/09 03:45:00;P;;4,39;4,39;0,1
2025/03/09 04:00:00;P;;4,39;4,39;0,1
2025/03/09 04:15:00;P;;4,39;4,39;0,1
2025/03/09 04:30:00;P;;4,39;4,39;0,1
2025/03/09 04:45:00;P;;4,38;4,38;0,1
2025/03/09 05:00:00;P;;4,38;4,38;0,1
2025/03/09 05:15:00;P;;4,38;4,38;0,1
2025/03/09 05:30:00;P;;4,38;4,38;0,2
2025/03/09 05:45:00;P;;4,37;4,38;0,1
2025/03/09 06:00:00;P;;4,37;4,37;0,1
2025/03/09 06:15:00;P;;4,37;4,37;0,1
2025/03/09 06:30:00;P;;4,37;4,37;0,1
2025/03/09 06:45:00;P;;4,37;4,37;0,1
2025/03/09 06:55:00;S;;;;0,3
2025/03/09 07:00:00;A;;4,36;4,37;0,1
2025/03/09 07:00:01;P;;;;0,1
2025/03/09 07:15:00;P;;4,36;4,36;0,1
2025/03/09 07:30:00;A;;4,35;4,35;0,4
2025/03/09 07:30:01;P;;;;0,4
2025/03/09 07:40:00;A;;;;0,1
2025/03/09 07:45:00;P;;4,35;4,35;0,1
2025/03/09 07:50:00;S;;;;0,3
2025/03/09 08:00:00;P;;4,34;4,34;0,1
2025/03/09 08:00:01;P;;;;0,1
2025/03/09 08:10:00;A;;;;0,4
2025/03/09 08:15:00;P;;4,34;4,34;0,4
2025/03/09 08:20:00;A;;;;0,1
2025/03/09 08:25:00;A;;;;0,5
2025/03/09 08:30:00;A;;4,33;4,33;0,3
2025/03/09 08:40:00;S;;;;0,1
2025/03/09 08:45:00;P;;4,33;4,33;0,3
2025/03/09 08:45:01;P;;;;0,3
2025/03/09 08:50:00;S;;;;0,1
2025/03/09 08:55:00;A;;;;0,5
2025/03/09 09:00:00;P;;4,32;4,32;0,4
2025/03/09 09:05:00;A;;;;0,7
2025/03/09 09:10:00;S;;;;0,5
2025/03/09 09:15:00;P;;4,31;4,31;0,6
2025/03/09 09:30:00;A;;4,30;4,31;0,3
2025/03/09 09:30:01;P;;;;0,3
2025/03/09 09:45:00;P;;4,29;4,29;0,2
2025/03/09 10:00:00;P;;4,29;4,29;0,1
2025/03/09 10:15:00;A;;4,28;4,29;0,5
2025/03/09 10:15:01;P;;;;0,5
2025/03/09 10:30:00;A;;4,28;4,28;0,1
2025/03/09 10:30:01;P;;;;0,1
2025/03/09 10:45:00;A;;4,27;4,28;0,4
2025/03/09 10:45:01;P;;;;0,4
2025/03/09 10:50:00;A;;;;0,1
2025/03/09 11:00:00;A;;4,27;4,27;0,4
2025/03/09 11:00:01;P;;;;0,4
2025/03/09 11:05:00;A;;;;0,1
2025/03/09 11:10:00;S;;;;0,3
2025/03/09 11:15:00;P;;4,27;4,27;0,3
2025/03/09 11:20:00;S;;;;0,1
2025/03/09 11:30:00;P;;4,26;4,27;0,1
2025/03/09 11:45:00;P;;4,26;4,26;0,1
2025/03/09 11:50:00;S;;;;0,3
2025/03/09 12:00:00;P;;4,25;4,26;0,4
2025/03/09 12:05:00;A;;;;0,2
2025/03/09 12:15:00;P;;4,24;4,25;0,1
2025/03/09 12:30:00;P;;4,24;4,24;0,2
2025/03/09 12:45:00;P;;4,24;4,24;0,1
2025/03/09 13:00:00;P;;4,23;4,24;0,3
2025/03/09 13:00:01;P;;;;0,3
2025/03/09 13:10:00;S;;;;0,1
2025/03/09 13:15:00;P;;4,23;4,23;0,1
2025/03/09 13:30:00;P;;4,23;4,23;0,1
2025/03/09 13:45:00;P;;4,22;4,23;0,2
2025/03/09 14:00:00;P;;4,22;4,22;0,1
2025/03/09 14:15:00;P;;4,22;4,22;0,2
2025/03/09 14:30:00;P;;4,21;4,22;0,2
2025/03/09 14:45:00;P;;4,21;4,21;0,2
2025/03/09 14:55:00;A;;;;0,4
2025/03/09 15:00:00;P;;4,20;4,20;0,3
2025/03/09 15:15:00;P;;4,19;4,20;0,2
2025/03/09 15:30:00;P;;4,19;4,19;0,1
2025/03/09 15:45:00;P;;4,19;4,19;0,2
2025/03/09 16:00:00;P;;4,19;4,19;0,2
2025/03/09 16:15:00;P;;4,18;4,18;0,1
2025/03/09 16:30:00;P;;4,18;4,18;0,1
2025/03/09 16:40:00;S;;;;0,3
2025/03/09 16:45:00;P;;4,17;4,18;0,1
2025/03/09 16:45:01;P;;;;0,1
2025/03/09 16:50:00;A;;;;0,5
2025/03/09 16:55:00;A;;;;0,2
2025/03/09 17:00:00;P;;4,17;4,17;0,1
2025/03/09 17:15:00;P;;4,16;4,16;0,1
2025/03/09 17:30:00;P;;4,16;4,16;0,2
2025/03/09 17:45:00;P;;4,16;4,16;0,1
2025/03/09 17:55:00;S;;;;0,3
2025/03/09 18:00:00;P;;4,15;4,15;0,3
2025/03/09 18:15:00;P;;4,15;4,15;0,3
2025/03/09 18:30:00;P;;4,14;4,14;0,1
2025/03/09 18:30:01;P;;;;0,1
2025/03/09 18:45:00;P;;4,14;4,14;0,1
2025/03/09 19:00:00;P;;4,14;4,14;0,2
2025/03/09 19:15:00;P;;4,13;4,13;0,1
2025/03/09 19:20:00;S;;;;0,3
2025/03/09 19:25:00;S;;;;0,1
2025/03/09 19:30:00;A;;4,13;4,13;0,5
2025/03/09 19:30:01;P;;;;0,5
2025/03/09 19:45:00;A;;4,12;4,12;0,1
2025/03/09 19:45:01;P;;;;0,1
2025/03/09 19:50:00;A;;;;0,5
2025/03/09 20:00:00;P;;4,11;4,11;0,7
2025/03/09 20:00:01;P;;;;0,7
2025/03/09 20:05:00;A;;;;0,4
2025/03/09 20:10:00;A;;;;0,1
2025/03/09 20:15:00;P;;4,11;4,11;0,3
2025/03/09 20:15:01;P;;;;0,3
2025/03/09 20:30:00;P;;4,10;4,10;0,4
2025/03/09 20:35:00;A;;;;0,2
2025/03/09 20:45:00;P;;4,10;4,10;0,1
2025/03/09 20:50:00;A;;;;0,6
2025/03/09 20:55:00;A;;;;0,2
2025/03/09 21:00:00;P;;4,09;4,10;0,1
2025/03/09 21:05:00;S;;;;0,3
2025/03/09 21:15:00;P;;4,09;4,09;0,1
2025/03/09 21:15:01;P;;;;0,1
2025/03/09 21:25:00;S;;;;0,3
2025/03/09 21:30:00;P;;4,08;4,09;0,3
2025/03/09 21:35:00;S;;;;0,1
2025/03/09 21:45:00;P;;4,08;4,09;0,1
2025/03/09 22:00:00;P;;4,08;4,08;0,1
2025/03/09 22:15:00;P;;4,07;4,08;0,2
2025/03/09 22:30:00;P;;4,07;4,07;0,1
2025/03/09 22:45:00;P;;4,07;4,07;0,2
2025/03/09 23:00:00;P;;4,07;4,07;0,1
2025/03/09 23:15:00;P;;4,06;4,07;0,1
2025/03/09 23:30:00;P;;4,06;4,06;0,1
2025/03/09 23:45:00;P;;4,06;4,06;0,1
2025/03/10 00:00:00;P;;4,06;4,06;0,3
2025/03/10 00:00:01;P;;;;0,3
2025/03/10 00:05:00;A;;;;0,1
2025/03/10 00:15:00;P;;4,05;4,06;0,1
2025/03/10 00:30:00;P;;4,05;4,06;0,1
2025/03/10 00:45:00;P;;4,05;4,05;0,1
2025/03/10 01:00:00;P;;4,04;4,05;0,1
2025/03/10 01:15:00;P;;4,04;4,04;0,1
2025/03/10 01:30:00;P;;4,04;4,04;0,1
2025/03/10 01:45:00;P;;4,04;4,04;0,1
2025/03/10 02:00:00;P;;4,04;4,04;0,1
2025/03/10 02:15:00;P;;4,04;4,04;0,1
2025/03/10 02:30:00;P;;4,03;4,04;0,1
2025/03/10 02:45:00;P;;4,03;4,04;0,1
2025/03/10 03:00:00;P;;4,03;4,03;0,1
2025/03/10 03:15:00;P;;4,03;4,03;0,1
2025/03/10 03:30:00;A;;4,02;4,02;0,3
2025/03/10 03:30:01;P;;;;0,3
2025/03/10 03:35:00;S;;;;0,1
2025/03/10 03:45:00;P;;4,02;4,02;0,1
2025/03/10 04:00:00;P;;4,02;4,02;0,1
2025/03/10 04:15:00;P;;4,02;4,02;0,1
2025/03/10 04:30:00;P;;4,02;4,02;0,1
2025/03/10 04:45:00;P;;4,01;4,02;0,2
2025/03/10 05:00:00;P;;4,01;4,01;0,1
2025/03/10 05:15:00;P;;4,01;4,01;0,1
2025/03/10 05:25:00;A;;;;0,4
2025/03/10 05:30:00;A;;4,01;4,01;0,1
2025/03/10 05:30:01;P;;;;0,1
2025/03/10 05:45:00;P;;4,01;4,01;0,1
2025/03/10 06:00:00;P;;4,04;4,05;0,1
2025/03/10 06:12:00;A;;4,09;4,10;
2025/03/10 06:15:00;P;;4,11;4,11;0,2
2025/03/10 06:20:00;A;;;;0,4
2025/03/10 06:28:00;A;;4,16;4,16;
2025/03/10 06:30:00;A;;4,17;4,17;0,1
2025/03/10 06:30:01;P;;;;0,1
2025/03/10 06:42:00;A;;;4,22;
2025/03/10 06:43:00;A;;4,22;;
2025/03/10 06:45:00;P;;4,23;4,23;0,1
2025/03/10 06:50:00;S;;;;0,3
2025/03/10 06:55:00;S;;;;0,1
2025/03/10 06:57:00;A;;;4,28;
2025/03/10 06:58:00;A;;4,28;;
2025/03/10 07:00:00;P;;4,29;4,29;0,2
2025/03/10 07:13:00;A;;4,34;4,34;
2025/03/10 07:15:00;P;;4,35;4,35;0,1
2025/03/10 07:30:00;P;;4,39;4,39;0,1
2025/03/10 07:40:00;S;;;;0,3
2025/03/10 07:45:00;P;;4,39;4,39;0,1
2025/03/10 07:45:01;P;;;;0,1
2025/03/10 07:55:00;S;;;;0,3
2025/03/10 08:00:00;P;;4,38;4,38;0,2
2025/03/10 08:15:00;P;;4,38;4,38;0,1
2025/03/10 08:25:00;A;;;;0,4
2025/03/10 08:30:00;A;;4,37;4,37;0,2
2025/03/10 08:30:01;P;;;;0,2
2025/03/10 08:45:00;P;;4,37;4,37;0,3
2025/03/10 08:55:00;A;;;;0,8
2025/03/10 09:00:00;A;;4,36;4,36;0,6
2025/03/10 09:00:01;P;;;;0,6
2025/03/10 09:05:00;A;;;;0,1
2025/03/10 09:06:00;A;;;1,55;
2025/03/10 09:07:00;A;;0,01;4,36;
2025/03/10 09:11:00;A;;4,37;;
2025/03/10 09:15:00;A;;4,39;4,39;0,5
2025/03/10 09:15:01;P;;;;0,5
2025/03/10 09:25:00;A;;;;0,2
2025/03/10 09:30:00;A;;4,40;4,40;0,6
2025/03/10 09:30:01;P;;;;0,6
2025/03/10 09:35:00;A;;;;0,3
2025/03/10 09:45:00;P;;4,39;4,39;0,2
2025/03/10 10:00:00;P;;4,39;4,39;0,1
2025/03/10 10:15:00;P;;4,38;4,38;0,3
2025/03/10 10:15:01;P;;;;0,3
2025/03/10 10:25:00;S;;;;0,1
2025/03/10 10:30:00;P;;4,38;4,38;0,2
2025/03/10 10:45:00;A;;4,37;4,37;0,7
2025/03/10 10:45:01;P;;;;0,7
2025/03/10 10:50:00;A;;;;0,1
2025/03/10 11:00:00;P;;4,36;4,36;0,2
2025/03/10 11:15:00;A;;4,36;4,36;0,7
2025/03/10 11:15:01;P;;;;0,7
2025/03/10 11:20:00;A;;;;0,2
2025/03/10 11:30:00;P;;4,35;4,35;0,1
2025/03/10 11:45:00;P;;4,35;4,35;0,1
2025/03/10 11:55:00;A;;;;0,4
2025/03/10 12:00:00;P;;4,34;4,34;0,3
2025/03/10 12:10:00;S;;;;0,1
2025/03/10 12:15:00;P;;4,34;4,34;0,2
2025/03/10 12:30:00;P;;4,33;4,33;0,1
2025/03/10 12:45:00;A;;4,33;4,33;0,4
2025/03/10 12:45:01;P;;;;0,4
2025/03/10 12:50:00;A;;;;0,2
2025/03/10 13:00:00;P;;4,33;4,33;0,1
2025/03/10 13:10:00;S;;;;0,3
2025/03/10 13:15:00;P;;4,32;4,32;0,4
2025/03/10 13:25:00;A;;;;0,9
2025/03/10 13:30:00;P;;4,30;4,31;0,9
2025/03/10 13:35:00;A;;;;0,5
2025/03/10 13:40:00;A;;;;0,2
2025/03/10 13:45:00;P;;4,29;4,30;0,3
2025/03/10 13:50:00;S;;;;0,1
2025/03/10 14:00:00;P;;4,29;4,29;0,2
2025/03/10 14:15:00;A;;4,29;4,29;0,5
2025/03/10 14:15:01;P;;;;0,5
2025/03/10 14:20:00;A;;;;0,1
2025/03/10 14:30:00;P;;4,28;4,29;0,2
2025/03/10 14:45:00;P;;4,28;4,28;0,2
2025/03/10 15:00:00;P;;4,28;4,28;0,2
2025/03/10 15:15:00;P;;4,27;4,28;0,2
2025/03/10 15:30:00;P;;4,27;4,27;0,2
2025/03/10 15:45:00;P;;4,27;4,27;0,1
2025/03/10 16:00:00;P;;4,26;4,26;0,1
2025/03/10 16:05:00;S;;;;0,3
2025/03/10 16:10:00;S;;;;0,1
2025/03/10 16:15:00;P;;4,26;4,26;0,1
2025/03/10 16:30:00;P;;4,25;4,26;0,2
2025/03/10 16:45:00;P;;4,25;4,25;0,2
2025/03/10 17:00:00;P;;4,25;4,25;0,1
2025/03/10 17:15:00;P;;4,25;4,25;0,1
2025/03/10 17:30:00;P;;4,24;4,25;0,2
2025/03/10 17:45:00;P;;4,24;4,24;0,1
2025/03/10 18:00:00;P;;4,24;4,24;0,1
2025/03/10 18:15:00;P;;4,23;4,23;0,2
2025/03/10 18:30:00;P;;4,22;4,23;0,3
2025/03/10 18:35:00;S;;;;0,1
2025/03/10 18:45:00;P;;4,22;4,22;0,1
2025/03/10 19:00:00;P;;4,22;4,22;0,1
2025/03/10 19:15:00;P;;4,22;4,22;0,1
2025/03/10 19:30:00;A;;4,21;4,21;0,7
2025/03/10 19:30:01;P;;;;0,7
2025/03/10 19:35:00;S;;;;0,5
2025/03/10 19:40:00;A;;;;0,2
2025/03/10 19:45:00;P;;4,20;4,21;0,1
2025/03/10 19:55:00;A;;;;0,6
2025/03/10 20:00:00;A;;4,20;4,20;0,9
2025/03/10 20:00:01;P;;;;0,9
2025/03/10 20:05:00;A;;;;0,6
2025/03/10 20:15:00;P;;4,19;4,19;0,4
2025/03/10 20:25:00;A;;;;0,2
2025/03/10 20:30:00;P;;4,18;4,18;0,3
2025/03/10 20:45:00;P;;4,18;4,18;0,1
2025/03/10 20:45:01;P;;;;0,1
2025/03/10 20:50:00;S;;;;0,3
2025/03/10 21:00:00;P;;4,17;4,17;0,2
2025/03/10 21:15:00;A;;4,16;4,16;0,4
2025/03/10 21:15:01;P;;;;0,4
2025/03/10 21:20:00;A;;;;0,2
2025/03/10 21:30:00;P;;4,16;4,16;0,1
2025/03/10 21:45:00;P;;4,16;4,16;0,1
2025/03/10 22:00:00;P;;4,16;4,16;0,1
2025/03/10 22:15:00;P;;4,16;4,16;0,1
2025/03/10 22:30:00;P;;4,15;4,15;0,1
2025/03/10 22:45:00;P;;4,15;4,15;0,1
2025/03/10 23:00:00;P;;4,15;4,15;0,1
2025/03/10 23:15:00;P;;4,15;4,15;0,1
2025/03/10 23:30:00;P;;4,14;4,14;0,1
2025/03/10 23:35:00;A;;;;0,3
2025/03/10 23:40:00;S;;;;0,1
2025/03/10 23:45:00;P;;4,14;4,14;0,1
2025/03/11 00:00:00;P;;4,13;4,13;0,1
2025/03/11 00:15:00;P;;4,13;4,13;0,1
2025/03/11 00:30:00;P;;4,13;4,13;0,1
2025/03/11 00:45:00;P;;4,13;4,13;0,1
2025/03/11 01:00:00;P;;4,13;4,13;0,1
2025/03/11 01:15:00;P;;4,13;4,13;0,1
2025/03/11 01:30:00;P;;4,12;4,12;0,1
2025/03/11 01:45:00;P;;4,12;4,12;0,1
2025/03/11 02:00:00;P;;4,11;4,11;0,1
2025/03/11 02:15:00;P;;4,11;4,11;0,2
2025/03/11 02:30:00;P;;4,11;4,11;0,1
2025/03/11 02:45:00;A;;4,11;4,11;0,3
2025/03/11 02:45:01;P;;;;0,3
2025/03/11 02:50:00;A;;;;0,1
2025/03/11 03:00:00;P;;4,11;4,11;0,1
2025/03/11 03:15:00;P;;4,11;4,11;0,1
2025/03/11 03:30:00;P;;4,10;4,11;0,1
2025/03/11 03:45:00;P;;4,10;4,11;0,1
2025/03/11 04:00:00;P;;4,10;4,10;0,1
2025/03/11 04:15:00;P;;4,10;4,10;0,2
2025/03/11 04:30:00;P;;4,09;4,09;0,1
2025/03/11 04:45:00;P;;4,09;4,09;0,1
2025/03/11 05:00:00;P;;4,09;4,09;0,1
2025/03/11 05:15:00;P;;4,09;4,09;0,1
2025/03/11 05:30:00;P;;4,08;4,09;0,1
2025/03/11 05:45:00;P;;4,08;4,09;0,1
2025/03/11 06:00:00;P;;4,08;4,08;0,1
2025/03/11 06:15:00;P;;4,08;4,08;0,2
2025/03/11 06:30:00;P;;4,07;4,08;0,1
2025/03/11 06:40:00;S;;;;0,3
2025/03/11 06:45:00;P;;4,07;4,07;0,3
2025/03/11 06:50:00;S;;;;0,1
2025/03/11 07:00:00;P;;4,06;4,06;0,3
2025/03/11 07:00:01;P;;;;0,3
2025/03/11 07:10:00;A;;;;0,1
2025/03/11 07:15:00;P;;4,06;4,06;0,1
2025/03/11 07:25:00;A;;;;0,4
2025/03/11 07:30:00;A;;4,05;4,05;0,1
2025/03/11 07:30:01;P;;;;0,1
2025/03/11 07:40:00;A;;;;0,4
2025/03/11 07:45:00;P;;4,05;4,05;0,4
2025/03/11 07:50:00;A;;;;0,1
2025/03/11 08:00:00;P;;4,04;4,04;0,3
2025/03/11 08:00:01;P;;;;0,3
2025/03/11 08:15:00;P;;4,04;4,04;0,2
2025/03/11 08:20:00;A;;;;0,6
2025/03/11 08:25:00;A;;;;0,2
2025/03/11 08:30:00;A;;4,03;4,03;0,4
2025/03/11 08:30:01;P;;;;0,4
2025/03/11 08:45:00;P;;4,02;4,03;0,3
2025/03/11 09:00:00;P;;4,02;4,02;0,2
2025/03/11 09:05:00;A;;;;0,7
2025/03/11 09:10:00;A;;;;0,3
2025/03/11 09:15:00;P;;4,02;4,02;0,1
2025/03/11 09:15:01;P;;;;0,1
2025/03/11 09:25:00;A;;;;0,4
2025/03/11 09:30:00;A;;4,00;4,01;0,2
2025/03/11 09:30:01;P;;;;0,2
2025/03/11 09:40:00;A;;;;0,5
2025/03/11 09:45:00;A;;4,02;4,02;0,3
2025/03/11 09:58:00;A;;4,07;4,08;
2025/03/11 10:00:00;A;;4,08;4,08;0,9
2025/03/11 10:00:01;P;;;;0,9
2025/03/11 10:05:00;A;;;;0,2
2025/03/11 10:10:00;A;;;;0,4
2025/03/11 10:13:00;A;;4,13;;
2025/03/11 10:14:00;A;;;4,13;
2025/03/11 10:15:00;P;;4,14;4,14;0,4
2025/03/11 10:29:00;A;;4,19;4,19;
2025/03/11 10:30:00;P;;4,19;4,20;0,3
2025/03/11 10:43:00;A;;4,25;4,25;
2025/03/11 10:45:00;P;;4,25;4,26;0,4
2025/03/11 10:50:00;A;;;;0,1
2025/03/11 10:55:00;A;;;;0,5
2025/03/11 10:58:00;A;;4,31;;
2025/03/11 10:59:00;A;;;4,31;
2025/03/11 11:00:00;A;;4,31;4,31;0,2
2025/03/11 11:00:01;P;;;;0,2
2025/03/11 11:13:00;A;;4,36;4,37;
2025/03/11 11:15:00;P;;4,37;4,37;0,3
2025/03/11 11:25:00;S;;;;0,1
2025/03/11 11:30:00;P;;4,39;4,39;0,2
2025/03/11 11:45:30;P;;4,39;4,39;0,1
2025/03/11 11:55:00;A;;;;0,5
2025/03/11 12:00:00;A;;4,37;4,38;0,2
2025/03/11 12:00:01;P;;;;0,2
2025/03/11 12:10:00;A;;;;0,4
2025/03/11 12:15:00;A;;4,37;4,37;0,1
2025/03/11 12:15:01;P;;;;0,1
2025/03/11 12:30:00;P;;4,37;4,37;0,2
2025/03/11 12:40:00;A;;;;0,5
2025/03/11 12:45:00;A;;4,36;4,36;0,3
2025/03/11 13:00:00;P;;4,36;4,36;0,3
