Date-time;Type;Metadato grafico storico;SER007 - San Giorgio - Misura livello vasca sinistra (m);SER007 - San Giorgio - Misura livello vasca destra (m);SER007 - San Giorgio - Portata ingresso vasca (l/s);SER007 - San Giorgio - Portata uscita Guncina (l/s);SER007 - San Giorgio - Portata uscita Rafenstein (l/s)
2025/03/06 21:07:00;A;;3,00;2,95;;;
2025/03/06 21:15:00;A;;3,02;2,98;0,0;0,5;0,2
2025/03/06 21:15:01;P;;;;;0,5;
2025/03/06 21:30:00;A;;3,01;2,96;0,0;0,0;0,3
2025/03/06 21:30:01;P;;;;;0,0;
2025/03/06 21:45:00;P;;3,00;2,95;0,0;0,0;0,2
2025/03/06 22:00:00;P;;2,99;2,94;0,0;0,0;0,3
2025/03/06 22:10:00;A;;;;;;0,5
2025/03/06 22:15:00;P;;2,98;2,93;0,0;0,0;0,5
2025/03/06 22:25:00;A;;;;;0,5;
2025/03/06 22:30:00;A;;2,96;2,92;0,0;0,5;0,3
2025/03/06 22:30:01;P;;;;;;0,3
2025/03/06 22:35:00;A;;;;;0,0;
2025/03/06 22:45:00;P;;2,95;2,91;0,0;0,0;0,3
2025/03/06 23:00:00;P;;2,94;2,90;0,0;0,0;0,3
2025/03/06 23:15:00;P;;2,93;2,89;0,0;0,0;0,3
2025/03/06 23:30:00;A;;2,93;2,88;0,0;0,0;0,0
2025/03/06 23:30:01;P;;;;;;0,0
2025/03/06 23:45:00;P;;2,92;2,88;0,0;0,0;0,0
2025/03/07 00:00:00;P;;2,91;2,87;0,0;0,0;0,0
2025/03/07 00:15:00;P;;2,92;2,86;0,0;0,0;0,0
2025/03/07 00:30:00;P;;2,91;2,86;0,0;0,0;0,0
2025/03/07 00:35:00;A;;;;;;0,3
2025/03/07 00:45:00;A;;2,90;2,86;0,0;0,0;0,0
2025/03/07 00:45:01;P;;;;;;0,0
2025/03/07 01:00:00;P;;2,90;2,85;0,0;0,0;0,0
2025/03/07 01:15:00;P;;2,89;2,85;0,0;0,0;0,0
2025/03/07 01:30:00;P;;2,89;2,84;0,0;0,0;0,0
2025/03/07 01:45:00;P;;2,89;2,84;0,0;0,0;0,0
2025/03/07 02:00:00;P;;2,88;2,84;0,0;0,0;0,0
2025/03/07 02:15:00;P;;2,88;2,83;0,0;0,0;0,0
2025/03/07 02:30:00;P;;2,88;2,83;0,0;0,0;0,0
2025/03/07 02:45:00;P;;2,88;2,83;0,0;0,0;0,0
2025/03/07 03:00:00;P;;2,87;2,82;0,0;0,0;0,0
2025/03/07 03:15:00;P;;2,86;2,82;0,0;0,0;0,0
2025/03/07 03:30:00;P;;2,87;2,82;0,0;0,0;0,0
2025/03/07 03:40:00;A;;;;;;0,2
2025/03/07 03:45:00;A;;2,86;2,81;0,0;0,0;0,0
2025/03/07 03:45:01;P;;;;;;0,0
2025/03/07 04:00:00;P;;2,86;2,81;0,0;0,0;0,0
2025/03/07 04:15:00;P;;2,85;2,81;0,0;0,0;0,0
2025/03/07 04:30:00;P;;2,86;2,80;0,0;0,0;0,0
2025/03/07 04:45:00;P;;2,84;2,80;0,0;0,0;0,0
2025/03/07 05:00:00;P;;2,84;2,79;0,0;0,0;0,0
2025/03/07 05:15:00;P;;2,84;2,79;0,0;0,0;0,0
2025/03/07 05:30:00;P;;2,84;2,79;0,0;0,0;0,0
2025/03/07 05:45:00;A;;2,83;2,78;0,0;0,0;0,2
2025/03/07 05:45:01;P;;;;;;0,2
2025/03/07 06:00:00;P;;2,82;2,78;0,0;0,0;0,3
2025/03/07 06:15:00;P;;2,82;2,77;0,0;0,0;0,2
2025/03/07 06:25:00;A;;;;;0,5;
2025/03/07 06:30:00;A;;2,80;2,76;0,0;0,0;0,4
2025/03/07 06:30:01;P;;;;;0,0;
2025/03/07 06:35:00;A;;;;;0,7;0,6
2025/03/07 06:40:00;A;;;;;0,9;
2025/03/07 06:45:00;P;;2,78;2,73;0,0;0,9;0,6
2025/03/07 06:50:00;A;;;;;;0,9
2025/03/07 06:55:00;A;;;;;0,5;0,7
2025/03/07 07:00:00;A;;2,76;2,71;0,0;0,6;0,4
2025/03/07 07:00:01;P;;;;;;0,4
2025/03/07 07:10:00;A;;;;;;0,7
2025/03/07 07:15:00;A;;2,73;2,69;0,0;0,9;0,7
2025/03/07 07:15:01;P;;;;;0,9;
2025/03/07 07:25:00;A;;;;;;0,4
2025/03/07 07:30:00;A;;2,71;2,67;0,0;0,6;0,5
2025/03/07 07:30:01;P;;;;;0,6;
2025/03/07 07:35:00;A;;;;;;0,8
2025/03/07 07:40:00;A;;;;;;1,1
2025/03/07 07:45:00;A;;2,69;2,64;0,0;0,8;0,6
2025/03/07 07:45:01;P;;;;;;0,6
2025/03/07 07:50:00;A;;;;;0,6;0,9
2025/03/07 07:55:00;A;;;;;;0,6
2025/03/07 08:00:00;A;;2,66;2,62;0,0;0,8;0,6
2025/03/07 08:00:01;P;;;;;0,8;
2025/03/07 08:15:00;P;;2,65;2,60;0,0;0,9;0,5
2025/03/07 08:30:00;A;;2,62;2,57;0,0;0,6;0,6
2025/03/07 08:30:01;P;;;;;0,6;
2025/03/07 08:35:00;A;;;;;0,0;
2025/03/07 08:39:00;A;;2,67;2,62;;;
2025/03/07 08:40:00;A;;;;;;0,2
2025/03/07 08:45:00;A;;2,71;2,66;0,0;0,8;0,5
2025/03/07 08:45:01;P;;;;;0,8;0,5
2025/03/07 08:54:00;A;;2,76;2,72;;;
2025/03/07 08:55:00;A;;;;;0,6;0,7
2025/03/07 09:00:00;A;;2,80;2,76;0,0;0,6;0,4
2025/03/07 09:00:01;P;;;;;;0,4
2025/03/07 09:08:00;A;;2,86;;;;
2025/03/07 09:09:00;A;;;2,82;;;
2025/03/07 09:15:00;P;;2,90;2,86;0,0;0,6;0,4
2025/03/07 09:22:00;A;;2,95;;;;
2025/03/07 09:23:00;A;;;2,91;;;
2025/03/07 09:30:00;A;;2,95;2,90;0,0;0,0;0,5
2025/03/07 09:30:01;P;;;;;0,0;
2025/03/07 09:45:00;P;;2,94;2,89;0,0;0,0;0,4
2025/03/07 10:00:00;A;;2,93;2,88;0,0;0,5;0,3
2025/03/07 10:00:01;P;;;;;0,5;
2025/03/07 10:15:00;P;;2,91;2,87;0,0;0,5;0,2
2025/03/07 10:30:00;P;;2,90;2,86;0,0;0,5;0,2
2025/03/07 10:35:00;A;;;;;;0,0
2025/03/07 10:40:00;A;;;;;0,0;
2025/03/07 10:45:00;A;;2,90;2,85;0,0;0,0;0,5
2025/03/07 10:45:01;P;;;;;;0,5
2025/03/07 11:00:00;P;;2,88;2,83;0,0;0,0;0,5
2025/03/07 11:10:00;A;;;;;;0,2
2025/03/07 11:15:00;P;;2,87;2,82;0,0;0,0;0,2
2025/03/07 11:30:00;P;;2,86;2,81;0,0;0,0;0,2
2025/03/07 11:40:00;A;;;;;0,5;
2025/03/07 11:45:00;P;;2,85;2,80;0,0;0,5;0,2
2025/03/07 11:50:00;A;;;;;;0,5
2025/03/07 12:00:00;P;;2,83;2,79;0,0;0,5;0,5
2025/03/07 12:05:00;A;;;;;0,0;
2025/03/07 12:15:00;P;;2,82;2,78;0,0;0,0;0,4
2025/03/07 12:30:00;A;;2,81;2,77;0,0;0,0;0,6
2025/03/07 12:30:01;P;;;;;;0,6
2025/03/07 12:40:00;A;;;;;;0,3
2025/03/07 12:45:00;P;;2,80;2,76;0,0;0,0;0,3
2025/03/07 12:55:00;A;;;;;0,5;
2025/03/07 13:00:00;P;;2,79;2,74;0,0;0,6;0,4
2025/03/07 13:10:00;A;;;;;0,0;
2025/03/07 13:15:00;A;;2,77;2,73;0,0;0,4;0,3
2025/03/07 13:15:01;P;;;;;0,4;
2025/03/07 13:20:00;A;;;;;0,0;
2025/03/07 13:25:00;A;;;;;0,5;
2025/03/07 13:30:00;P;;2,77;2,72;0,0;0,4;0,4
2025/03/07 13:35:00;A;;;;;0,0;
2025/03/07 13:45:00;P;;2,76;2,71;0,0;0,0;0,3
2025/03/07 14:00:00;P;;2,74;2,70;0,0;0,0;0,2
2025/03/07 14:10:00;A;;;;;0,5;
2025/03/07 14:15:00;P;;2,74;2,69;0,0;0,5;0,2
2025/03/07 14:30:00;A;;2,72;2,68;0,0;0,0;0,4
2025/03/07 14:30:01;P;;;;;0,0;0,4
2025/03/07 14:35:00;A;;;;;0,5;
2025/03/07 14:45:00;A;;2,70;2,66;0,0;0,6;0,2
2025/03/07 14:45:01;P;;;;;;0,2
2025/03/07 14:50:00;A;;;;;0,0;0,0
2025/03/07 15:00:00;P;;2,70;2,65;0,0;0,0;0,0
2025/03/07 15:15:00;P;;2,69;2,64;0,0;0,0;0,0
2025/03/07 15:30:00;P;;2,68;2,64;0,0;0,0;0,0
2025/03/07 15:35:00;A;;;;;;0,3
2025/03/07 15:40:00;A;;;;;0,7;
2025/03/07 15:45:00;A;;2,67;2,62;0,0;0,9;0,0
2025/03/07 15:45:01;P;;;;;0,9;0,0
2025/03/07 16:00:00;P;;2,65;2,61;0,0;1,1;0,0
2025/03/07 16:05:00;A;;;;;0,6;
2025/03/07 16:15:00;A;;2,64;2,60;0,0;0,5;0,4
2025/03/07 16:15:01;P;;;;;;0,4
2025/03/07 16:30:00;A;;2,63;2,58;0,0;0,6;0,0
2025/03/07 16:30:01;P;;;;;;0,0
2025/03/07 16:35:00;A;;;;;0,9;
2025/03/07 16:45:00;A;;2,62;2,57;0,0;0,7;0,0
2025/03/07 16:45:01;P;;;;;0,7;
2025/03/07 16:50:00;A;;;;;0,0;0,3
2025/03/07 17:00:00;P;;2,60;2,56;0,0;0,0;0,2
2025/03/07 17:15:00;P;;2,59;2,54;0,0;0,0;0,4
2025/03/07 17:25:00;A;;;;;;0,7
2025/03/07 17:30:00;A;;2,57;2,53;0,0;1,0;0,5
2025/03/07 17:30:01;P;;;;;1,0;
2025/03/07 17:35:00;A;;;;;1,3;
2025/03/07 17:40:00;A;;;;;0,5;
2025/03/07 17:45:00;P;;2,55;2,51;0,0;0,5;0,5
2025/03/07 17:50:00;A;;;;;1,1;
2025/03/07 18:00:00;A;;2,53;2,48;0,0;0,6;0,3
2025/03/07 18:00:01;P;;;;;0,6;
2025/03/07 18:15:00;P;;2,52;2,47;0,0;0,6;0,4
2025/03/07 18:30:00;P;;2,50;2,45;0,0;0,6;0,3
2025/03/07 18:39:00;A;;2,55;2,50;;;
2025/03/07 18:45:00;A;;2,60;2,55;0,0;0,0;0,3
2025/03/07 18:45:01;P;;;;;0,0;
2025/03/07 18:50:00;A;;;;;0,5;
2025/03/07 18:52:00;A;;2,65;2,61;;;
2025/03/07 18:55:00;A;;;;;;0,6
2025/03/07 18:59:00;A;;2,70;2,66;;;
2025/03/07 19:00:00;A;;2,72;2,67;0,0;0,6;0,3
2025/03/07 19:00:01;P;;;;;;0,3
2025/03/07 19:07:00;A;;;2,72;;;
2025/03/07 19:08:00;A;;2,77;;;;
2025/03/07 19:10:00;A;;;;;0,0;0,5
2025/03/07 19:14:00;A;;;2,77;;;
2025/03/07 19:15:00;A;;2,82;2,78;0,0;0,5;0,5
2025/03/07 19:15:01;P;;2,82;;;0,5;
2025/03/07 19:21:00;A;;2,87;;;;
2025/03/07 19:23:00;A;;;2,84;;;
2025/03/07 19:29:00;A;;2,93;;;;
2025/03/07 19:30:00;A;;2,94;2,89;0,0;0,6;0,4
2025/03/07 19:30:01;P;;;2,89;;;
2025/03/07 19:37:00;A;;;2,94;;;
2025/03/07 19:38:00;A;;2,99;;;;
2025/03/07 19:44:00;A;;;2,99;;;
2025/03/07 19:45:00;A;;3,04;3,00;0,0;0,5;1,0
2025/03/07 19:45:01;P;;;;;;1,0
2025/03/07 19:50:00;A;;;;;;0,5
2025/03/07 19:55:00;A;;;;;0,0;
2025/03/07 20:00:00;A;;3,04;2,99;0,0;0,5;0,5
2025/03/07 20:00:01;P;;;;;0,5;
2025/03/07 20:10:00;A;;;;;0,0;
2025/03/07 20:15:00;P;;3,02;2,98;0,0;0,0;0,5
2025/03/07 20:30:00;P;;3,01;2,97;0,0;0,0;0,6
2025/03/07 20:45:00;A;;3,00;2,95;0,0;0,5;0,4
2025/03/07 20:45:01;P;;;;;0,5;
2025/03/07 20:55:00;A;;;;;0,0;0,6
2025/03/07 21:00:00;P;;2,98;2,93;0,0;0,0;0,7
2025/03/07 21:05:00;A;;;;;;0,3
2025/03/07 21:15:00;P;;2,97;2,92;0,0;0,0;0,3
2025/03/07 21:30:00;P;;2,95;2,91;0,0;0,0;0,3
2025/03/07 21:40:00;A;;;;;;0,5
2025/03/07 21:45:00;P;;2,94;2,90;0,0;0,0;0,5
2025/03/07 22:00:00;A;;2,93;2,89;0,0;0,0;0,3
2025/03/07 22:00:01;P;;;;;;0,3
2025/03/07 22:05:00;A;;;;;0,5;
2025/03/07 22:15:00;A;;2,93;2,87;0,0;0,0;0,4
2025/03/07 22:15:01;P;;;;;0,0;
2025/03/07 22:30:00;A;;2,91;2,86;0,0;0,0;0,0
2025/03/07 22:30:01;P;;;;;;0,0
2025/03/07 22:45:00;P;;2,91;2,86;0,0;0,0;0,0
2025/03/07 23:00:00;P;;2,90;2,85;0,0;0,0;0,0
2025/03/07 23:05:00;A;;;;;;0,3
2025/03/07 23:15:00;P;;2,89;2,84;0,0;0,0;0,4
2025/03/07 23:30:00;P;;2,88;2,83;0,0;0,0;0,3
2025/03/07 23:40:00;A;;;;;;0,0
2025/03/07 23:45:00;P;;2,87;2,83;0,0;0,0;0,0
2025/03/08 00:00:00;P;;2,87;2,82;0,0;0,0;0,0
2025/03/08 00:15:00;P;;2,86;2,82;0,0;0,0;0,0
2025/03/08 00:30:00;P;;2,85;2,81;0,0;0,0;0,0
2025/03/08 00:45:00;P;;2,85;2,81;0,0;0,0;0,0
2025/03/08 01:00:00;P;;2,85;2,80;0,0;0,0;0,0
2025/03/08 01:15:00;P;;2,85;2,80;0,0;0,0;0,0
2025/03/08 01:30:00;P;;2,84;2,80;0,0;0,0;0,0
2025/03/08 01:45:00;P;;2,84;2,79;0,0;0,0;0,0
2025/03/08 02:00:00;P;;2,84;2,79;0,0;0,0;0,0
2025/03/08 02:15:00;P;;2,83;2,78;0,0;0,0;0,0
2025/03/08 02:30:00;P;;2,83;2,78;0,0;0,0;0,0
2025/03/08 02:45:00;P;;2,83;2,78;0,0;0,0;0,0
2025/03/08 03:00:00;P;;2,82;2,78;0,0;0,0;0,0
2025/03/08 03:15:00;P;;2,82;2,77;0,0;0,0;0,0
2025/03/08 03:30:00;P;;2,82;2,77;0,0;0,0;0,0
2025/03/08 03:45:00;P;;2,81;2,76;0,0;0,0;0,0
2025/03/08 04:00:00;P;;2,81;2,76;0,0;0,0;0,0
2025/03/08 04:15:00;P;;2,81;2,76;0,0;0,0;0,0
2025/03/08 04:30:00;P;;2,80;2,75;0,0;0,0;0,0
2025/03/08 04:45:00;P;;2,80;2,75;0,0;0,0;0,0
2025/03/08 05:00:00;P;;2,79;2,75;0,0;0,0;0,0
2025/03/08 05:15:00;P;;2,79;2,74;0,0;0,0;0,0
2025/03/08 05:30:00;A;;2,79;2,74;0,0;0,0;0,3
2025/03/08 05:30:01;P;;;;;;0,3
2025/03/08 05:45:00;P;;2,77;2,73;0,0;0,0;0,2
2025/03/08 06:00:00;P;;2,77;2,72;0,0;0,0;0,2
2025/03/08 06:05:00;A;;;;;;0,0
2025/03/08 06:15:00;P;;2,76;2,72;0,0;0,0;0,0
2025/03/08 06:30:00;P;;2,76;2,71;0,0;0,0;0,0
2025/03/08 06:40:00;A;;;;;;0,3
2025/03/08 06:45:00;P;;2,75;2,70;0,0;0,0;0,5
2025/03/08 07:00:00;P;;2,73;2,69;0,0;0,0;0,6
2025/03/08 07:10:00;A;;;;;;0,4
2025/03/08 07:15:00;P;;2,72;2,68;0,0;0,0;0,3
2025/03/08 07:25:00;A;;;;;0,6;
2025/03/08 07:30:00;P;;2,70;2,66;0,0;0,6;0,4
2025/03/08 07:40:00;A;;;;;;0,7
2025/03/08 07:45:00;P;;2,69;2,64;0,0;0,7;0,7
2025/03/08 08:00:00;P;;2,67;2,62;0,0;0,6;0,5
2025/03/08 08:05:00;A;;;;;0,0;
2025/03/08 08:10:00;A;;;;;0,5;
2025/03/08 08:15:00;P;;2,65;2,60;0,0;0,6;0,5
2025/03/08 08:25:00;A;;;;;0,0;0,7
2025/03/08 08:30:00;P;;2,63;2,58;0,0;0,0;0,5
2025/03/08 08:40:00;A;;;;;0,5;
2025/03/08 08:45:00;A;;2,61;2,57;0,0;0,5;0,3
2025/03/08 08:45:01;P;;;;;;0,3
2025/03/08 09:00:00;A;;2,60;2,55;0,0;0,7;0,5
2025/03/08 09:00:01;P;;;;;0,7;0,5
2025/03/08 09:15:00;P;;2,58;2,53;0,0;0,6;0,5
2025/03/08 09:30:00;P;;2,56;2,51;0,0;0,8;0,3
2025/03/08 09:45:00;P;;2,55;2,49;0,0;0,6;0,4
2025/03/08 09:50:00;A;;;;;;0,6
2025/03/08 09:55:00;A;;;;;0,0;
2025/03/08 10:00:00;A;;2,52;2,48;0,0;0,0;0,3
2025/03/08 10:00:01;P;;;;;;0,3
2025/03/08 10:05:00;A;;;;;0,5;0,9
2025/03/08 10:10:00;A;;;;;;0,4
2025/03/08 10:15:00;A;;2,51;2,46;0,0;0,0;0,3
2025/03/08 10:15:01;P;;;;;0,0;
2025/03/08 10:30:00;P;;2,50;2,45;0,0;0,0;0,2
2025/03/08 10:40:00;A;;;;;0,6;
2025/03/08 10:41:00;A;;;2,50;;;
2025/03/08 10:42:00;A;;2,56;;;;
2025/03/08 10:45:00;P;;2,58;2,53;0,0;0,5;0,2
2025/03/08 10:50:00;A;;;;;0,0;
2025/03/08 10:52:00;A;;2,63;2,58;;;
2025/03/08 10:59:00;A;;;2,63;;;
2025/03/08 11:00:00;A;;2,69;2,64;0,0;0,0;0,4
2025/03/08 11:00:01;P;;2,69;;;;
2025/03/08 11:07:00;A;;2,74;2,69;;;
2025/03/08 11:15:00;A;;2,79;2,75;0,0;0,5;0,2
2025/03/08 11:15:01;P;;2,79;2,75;;0,5;
2025/03/08 11:23:00;A;;2,85;2,80;;;
2025/03/08 11:25:00;A;;;;;0,0;
2025/03/08 11:30:00;P;;2,89;2,85;0,0;0,0;0,3
2025/03/08 11:35:00;A;;;;;;0,6
2025/03/08 11:37:00;A;;2,95;;;;
2025/03/08 11:38:00;A;;;2,90;;;
2025/03/08 11:45:00;A;;3,00;2,95;0,0;0,0;0,4
2025/03/08 11:45:01;P;;3,00;;;;
2025/03/08 12:00:00;P;;3,02;2,97;0,0;0,0;0,4
2025/03/08 12:15:00;P;;3,01;2,96;0,0;0,0;0,2
2025/03/08 12:30:00;A;;3,00;2,95;0,0;0,0;0,5
2025/03/08 12:30:01;P;;;;;;0,5
2025/03/08 12:45:00;P;;2,98;2,94;0,0;0,0;0,4
2025/03/08 13:00:00;P;;2,97;2,93;0,0;0,0;0,4
2025/03/08 13:15:00;P;;2,97;2,91;0,0;0,0;0,2
2025/03/08 13:25:00;A;;;;;;0,0
2025/03/08 13:30:00;P;;2,96;2,90;0,0;0,0;0,2
2025/03/08 13:40:00;A;;;;;;0,4
2025/03/08 13:45:00;P;;2,94;2,89;0,0;0,0;0,5
2025/03/08 14:00:00;A;;2,93;2,88;0,0;0,0;0,2
2025/03/08 14:00:01;P;;;;;;0,2
2025/03/08 14:15:00;P;;2,92;2,87;0,0;0,0;0,0
2025/03/08 14:20:00;A;;;;;;0,2
2025/03/08 14:30:00;P;;2,91;2,86;0,0;0,0;0,3
2025/03/08 14:35:00;A;;;;;;0,7
2025/03/08 14:40:00;A;;;;;;0,4
2025/03/08 14:45:00;P;;2,89;2,85;0,0;0,0;0,2
2025/03/08 15:00:00;P;;2,89;2,84;0,0;0,0;0,2
2025/03/08 15:05:00;A;;;;;0,7;
2025/03/08 15:15:00;P;;2,88;2,83;0,0;0,5;0,2
2025/03/08 15:30:00;A;;2,86;2,81;0,0;0,0;0,2
2025/03/08 15:30:01;P;;;;;0,0;
2025/03/08 15:45:00;A;;2,86;2,80;0,0;0,0;0,0
2025/03/08 15:45:01;P;;;;;;0,0
2025/03/08 15:55:00;A;;;;;;0,2
2025/03/08 16:00:00;P;;2,85;2,79;0,0;0,0;0,2
2025/03/08 16:15:00;P;;2,83;2,78;0,0;0,0;0,2
2025/03/08 16:30:00;P;;2,82;2,78;0,0;0,0;0,2
2025/03/08 16:45:00;P;;2,82;2,77;0,0;0,0;0,4
2025/03/08 17:00:00;P;;2,81;2,76;0,0;0,0;0,5
2025/03/08 17:15:00;A;;2,79;2,74;0,0;0,5;1,0
2025/03/08 17:15:01;P;;;;;0,5;1,0
2025/03/08 17:20:00;A;;;;;;0,4
2025/03/08 17:30:00;A;;2,77;2,73;0,0;0,0;0,6
2025/03/08 17:30:01;P;;;;;0,0;0,6
2025/03/08 17:40:00;A;;;;;;0,9
2025/03/08 17:45:00;A;;2,76;2,71;0,0;0,0;0,5
2025/03/08 17:45:01;P;;;;;;0,5
2025/03/08 18:00:00;A;;2,75;2,70;0,0;0,7;0,3
2025/03/08 18:00:01;P;;;;;0,7;
2025/03/08 18:15:00;P;;2,73;2,68;0,0;0,5;0,2
2025/03/08 18:25:00;A;;;;;;0,8
2025/03/08 18:30:00;A;;2,71;2,66;0,0;0,0;0,5
2025/03/08 18:30:01;P;;;;;0,0;0,5
2025/03/08 18:35:00;A;;;;;0,6;
2025/03/08 18:45:00;A;;2,69;2,65;0,0;0,5;1,1
2025/03/08 18:45:01;P;;;;;;1,1
2025/03/08 18:50:00;A;;;;;0,0;1,3
2025/03/08 19:00:00;A;;2,66;2,62;0,0;0,9;1,0
2025/03/08 19:00:01;P;;;;;0,9;1,0
2025/03/08 19:10:00;A;;;;;0,5;1,2
2025/03/08 19:15:00;A;;2,63;2,58;0,0;0,0;1,3
2025/03/08 19:15:01;P;;;;;0,0;
2025/03/08 19:23:00;A;;2,68;2,63;;;
2025/03/08 19:25:00;A;;;;;;0,9
2025/03/08 19:30:00;A;;2,73;2,68;0,0;0,5;0,8
2025/03/08 19:30:01;P;;;;;0,5;
2025/03/08 19:37:00;A;;2,78;;;;
2025/03/08 19:38:00;A;;;2,74;;;
2025/03/08 19:45:00;A;;2,83;2,79;0,0;0,0;0,6
2025/03/08 19:45:01;P;;2,83;;;0,0;
2025/03/08 19:52:00;A;;2,89;2,84;;;
2025/03/08 20:00:00;P;;2,92;2,88;0,0;0,0;0,5
2025/03/08 20:10:00;A;;;;;;0,7
2025/03/08 20:15:00;A;;2,91;2,86;0,0;0,0;0,5
2025/03/08 20:15:01;P;;;;;;0,5
2025/03/08 20:25:00;A;;;;;0,6;
2025/03/08 20:30:00;A;;2,90;2,85;0,0;0,0;0,4
2025/03/08 20:30:01;P;;;;;0,0;
2025/03/08 20:35:00;A;;;;;;0,6
2025/03/08 20:45:00;P;;2,88;2,83;0,0;0,0;0,4
2025/03/08 21:00:00;P;;2,87;2,82;0,0;0,0;0,3
2025/03/08 21:15:00;P;;2,86;2,81;0,0;0,0;0,3
2025/03/08 21:30:00;P;;2,85;2,81;0,0;0,0;0,4
2025/03/08 21:45:00;A;;2,84;2,79;0,0;0,5;0,4
2025/03/08 21:45:01;P;;;;;0,5;
2025/03/08 21:50:00;A;;;;;0,0;
2025/03/08 22:00:00;P;;2,83;2,79;0,0;0,0;0,2
2025/03/08 22:15:00;P;;2,82;2,78;0,0;0,0;0,2
2025/03/08 22:30:00;P;;2,82;2,77;0,0;0,0;0,3
2025/03/08 22:45:00;P;;2,81;2,76;0,0;0,0;0,2
2025/03/08 23:00:00;A;;2,80;2,75;0,0;0,0;0,5
2025/03/08 23:00:01;P;;;;;;0,5
2025/03/08 23:10:00;A;;;;;;0,2
2025/03/08 23:15:00;P;;2,79;2,74;0,0;0,0;0,0
2025/03/08 23:30:00;P;;2,78;2,73;0,0;0,0;0,0
2025/03/08 23:45:00;P;;2,77;2,73;0,0;0,0;0,0
2025/03/09 00:00:00;P;;2,76;2,72;0,0;0,0;0,0
2025/03/09 00:15:00;A;;2,76;2,71;0,0;0,0;0,2
2025/03/09 00:15:01;P;;;;;;0,2
2025/03/09 00:30:00;P;;2,75;2,71;0,0;0,0;0,2
2025/03/09 00:45:00;P;;2,75;2,70;0,0;0,0;0,0
2025/03/09 01:00:00;P;;2,75;2,70;0,0;0,0;0,0
2025/03/09 01:15:00;P;;2,75;2,70;0,0;0,0;0,0
2025/03/09 01:30:00;P;;2,74;2,69;0,0;0,0;0,0
2025/03/09 01:45:00;P;;2,73;2,69;0,0;0,0;0,0
2025/03/09 02:00:00;P;;2,73;2,69;0,0;0,0;0,0
2025/03/09 02:15:00;P;;2,73;2,68;0,0;0,0;0,0
2025/03/09 02:30:00;P;;2,73;2,68;0,0;0,0;0,0
2025/03/09 02:45:00;P;;2,72;2,68;0,0;0,0;0,0
2025/03/09 03:00:00;P;;2,72;2,67;0,0;0,0;0,0
2025/03/09 03:15:00;P;;2,72;2,67;0,0;0,0;0,0
2025/03/09 03:30:00;P;;2,71;2,66;0,0;0,0;0,0
2025/03/09 03:45:00;P;;2,71;2,66;0,0;0,0;0,0
2025/03/09 04:00:00;P;;2,71;2,66;0,0;0,0;0,0
2025/03/09 04:15:00;P;;2,70;2,65;0,0;0,0;0,0
2025/03/09 04:30:00;P;;2,70;2,65;0,0;0,0;0,0
2025/03/09 04:45:00;P;;2,69;2,65;0,0;0,0;0,0
2025/03/09 05:00:00;P;;2,69;2,64;0,0;0,0;0,0
2025/03/09 05:15:00;P;;2,69;2,64;0,0;0,0;0,0
2025/03/09 05:30:00;P;;2,68;2,63;0,0;0,0;0,0
2025/03/09 05:45:00;A;;2,67;2,63;0,0;0,0;0,2
2025/03/09 05:45:01;P;;;;;;0,2
2025/03/09 06:00:00;P;;2,67;2,62;0,0;0,0;0,2
2025/03/09 06:15:00;P;;2,66;2,62;0,0;0,0;0,2
2025/03/09 06:25:00;A;;;;;;0,0
2025/03/09 06:30:00;A;;2,65;2,61;0,0;0,0;0,3
2025/03/09 06:30:01;P;;;;;;0,3
2025/03/09 06:35:00;A;;;;;0,5;
2025/03/09 06:40:00;A;;;;;0,0;
2025/03/09 06:45:00;P;;2,64;2,60;0,0;0,0;0,3
2025/03/09 07:00:00;P;;2,63;2,59;0,0;0,0;0,5
2025/03/09 07:15:00;P;;2,62;2,57;0,0;0,0;0,4
2025/03/09 07:30:00;P;;2,60;2,56;0,0;0,0;0,4
2025/03/09 07:40:00;A;;;;;0,7;
2025/03/09 07:45:00;P;;2,59;2,54;0,0;0,8;0,5
2025/03/09 08:00:00;P;;2,57;2,52;0,0;0,8;0,6
2025/03/09 08:10:00;A;;;;;;0,4
2025/03/09 08:15:00;P;;2,55;2,50;0,0;0,7;0,4
2025/03/09 08:30:00;P;;2,53;2,48;0,0;0,5;0,5
2025/03/09 08:40:00;A;;;;;;0,3
2025/03/09 08:45:00;A;;2,52;2,46;0,0;1,0;0,3
2025/03/09 08:45:01;P;;;;;1,0;
2025/03/09 08:50:00;A;;;;;0,8;
2025/03/09 08:55:00;A;;;;;0,5;0,6
2025/03/09 09:00:00;P;;2,52;2,47;0,0;0,5;0,6
2025/03/09 09:09:00;A;;2,57;2,53;;;
2025/03/09 09:10:00;A;;;;;0,8;
2025/03/09 09:15:00;P;;2,61;2,56;0,0;0,9;0,7
2025/03/09 09:20:00;A;;;;;0,6;
2025/03/09 09:24:00;A;;2,66;2,62;;;
2025/03/09 09:30:00;A;;2,70;2,65;0,0;0,5;0,5
2025/03/09 09:30:01;P;;;;;;0,5
2025/03/09 09:38:00;A;;2,75;2,71;;;
2025/03/09 09:45:00;A;;2,80;2,76;0,0;0,5;0,4
2025/03/09 09:45:01;P;;2,80;;;;
2025/03/09 09:53:00;A;;2,86;2,81;;;
