Date-time;Type;Metadato grafico storico;POZ007 - Mazzini - Misura pressione rete (bar);POZ007 - Mazzini - Misura portata rete modbus (l/s);POZ007 - Mazzini - Misura livello falda (m)
2025/03/16 21:30:01;P;;;;25,20
2025/03/16 21:31:00;A;;;;26,82
2025/03/16 21:33:00;A;;;;27,48
2025/03/16 21:34:00;A;;;;26,86
2025/03/16 21:37:00;A;;;;26,48
2025/03/16 21:38:00;A;;;;27,36
2025/03/16 21:39:00;A;;;;26,80
2025/03/16 21:40:00;A;;;;26,48
2025/03/16 21:41:00;A;;;;26,86
2025/03/16 21:43:00;A;;;;27,11
2025/03/16 21:44:00;A;;;;26,53
2025/03/16 21:45:00;P;;6,7;71,5;26,68
2025/03/16 21:48:00;A;;;;26,90
2025/03/16 21:49:00;A;;;;26,61
2025/03/16 21:51:00;A;;;;26,92
2025/03/16 21:54:00;A;;;;25,73
2025/03/16 21:55:00;A;;;;26,82
2025/03/16 21:56:00;A;;;;26,12
2025/03/16 21:57:00;A;;;;27,14
2025/03/16 21:58:00;A;;;;26,40
2025/03/16 21:59:00;A;;;;24,72
2025/03/16 22:00:00;A;;6,8;70,5;26,35
2025/03/16 22:00:01;P;;;;26,35
2025/03/16 22:01:00;A;;;;26,86
2025/03/16 22:04:00;A;;;;27,80
2025/03/16 22:05:00;A;;;;27,06
2025/03/16 22:06:00;A;;;;26,77
2025/03/16 22:07:00;A;;;;29,04
2025/03/16 22:08:00;A;;;;26,83
2025/03/16 22:09:00;A;;;;27,72
2025/03/16 22:10:00;A;;;;26,87
2025/03/16 22:11:00;A;;;;27,19
2025/03/16 22:12:00;A;;;;26,76
2025/03/16 22:15:00;A;;6,8;70,0;26,47
2025/03/16 22:15:01;P;;;;26,47
2025/03/16 22:16:00;A;;;;27,07
2025/03/16 22:19:00;A;;;;26,81
2025/03/16 22:22:00;A;;;;26,60
2025/03/16 22:23:00;A;;;;27,08
2025/03/16 22:24:00;A;;;;26,37
2025/03/16 22:25:00;A;;;;26,61
2025/03/16 22:28:00;A;;;;26,87
2025/03/16 22:29:00;A;;;;25,59
2025/03/16 22:30:00;A;;6,8;70,4;26,91
2025/03/16 22:30:01;P;;;;26,91
2025/03/16 22:31:00;A;;;;27,16
2025/03/16 22:32:00;A;;;;26,66
2025/03/16 22:35:00;A;;;;26,96
2025/03/16 22:36:00;A;;;;25,72
2025/03/16 22:37:00;A;;;;26,80
2025/03/16 22:38:00;A;;;;27,54
2025/03/16 22:39:00;A;;;;26,52
2025/03/16 22:40:00;A;;;;25,53
2025/03/16 22:42:00;A;;;;26,90
2025/03/16 22:43:00;A;;;;24,94
2025/03/16 22:44:00;A;;;;26,71
2025/03/16 22:45:00;P;;6,7;69,6;26,82
2025/03/16 22:48:00;A;;;;26,44
2025/03/16 22:49:00;A;;;;26,80
2025/03/16 22:51:00;A;;;;26,13
2025/03/16 22:52:00;A;;;;26,70
2025/03/16 22:54:00;A;;;;24,10
2025/03/16 22:55:00;A;;;;25,17
2025/03/16 22:56:00;A;;;;25,66
2025/03/16 22:57:00;A;;;;26,84
2025/03/16 23:00:00;A;;6,8;69,5;25,09
2025/03/16 23:00:01;P;;;;25,09
2025/03/16 23:01:00;A;;;;28,11
2025/03/16 23:02:00;A;;;;26,80
2025/03/16 23:03:00;A;;;;26,35
2025/03/16 23:05:00;A;;;;26,10
2025/03/16 23:06:00;A;;;;27,45
2025/03/16 23:07:00;A;;;;26,64
2025/03/16 23:08:00;A;;;;27,10
2025/03/16 23:09:00;A;;;;26,77
2025/03/16 23:15:00;P;;6,9;70,4;26,66
2025/03/16 23:22:00;A;;;;24,31
2025/03/16 23:23:00;A;;;;26,33
2025/03/16 23:24:00;A;;;;26,54
2025/03/16 23:26:00;A;;;;26,92
2025/03/16 23:27:00;A;;;;30,06
2025/03/16 23:28:00;A;;;;26,79
2025/03/16 23:30:00;A;;6,9;69,0;25,16
2025/03/16 23:30:01;P;;;;25,16
2025/03/16 23:31:00;A;;;;26,65
2025/03/16 23:33:00;A;;;;26,40
2025/03/16 23:34:00;A;;;;25,57
2025/03/16 23:35:00;A;;;;26,89
2025/03/16 23:36:00;A;;;;29,33
2025/03/16 23:37:00;A;;;;26,97
2025/03/16 23:38:00;A;;;;26,65
2025/03/16 23:39:00;A;;;;25,16
2025/03/16 23:40:00;A;;;;26,70
2025/03/16 23:41:00;A;;;;27,02
2025/03/16 23:45:00;P;;7,0;68,8;26,89
2025/03/16 23:46:00;A;;;;25,53
2025/03/16 23:47:00;A;;;;26,76
2025/03/16 23:48:00;A;;;;23,43
2025/03/16 23:49:00;A;;;;26,17
2025/03/16 23:51:00;A;;;;27,50
2025/03/16 23:52:00;A;;;;25,67
2025/03/16 23:53:00;A;;;;26,47
2025/03/16 23:54:00;A;;;;27,56
2025/03/16 23:55:00;A;;;;27,01
2025/03/16 23:56:00;A;;;;26,44
2025/03/16 23:57:00;A;;;;28,56
2025/03/16 23:58:00;A;;;;26,73
2025/03/16 23:59:00;A;;;;26,45
2025/03/17 00:00:00;P;;6,9;69,3;26,28
2025/03/17 00:01:00;A;;;;27,20
2025/03/17 00:02:00;A;;;;24,40
2025/03/17 00:03:00;A;;;;26,66
2025/03/17 00:04:00;A;;;;26,30
2025/03/17 00:05:00;A;;;;26,00
2025/03/17 00:06:00;A;;;;26,78
2025/03/17 00:09:00;A;;;;25,80
2025/03/17 00:10:00;A;;;;26,89
2025/03/17 00:12:00;A;;;;26,69
2025/03/17 00:13:00;A;;;;24,99
2025/03/17 00:14:00;A;;;;26,31
2025/03/17 00:15:00;A;;7,0;69,4;26,75
2025/03/17 00:15:01;P;;;;26,75
2025/03/17 00:16:00;A;;;;25,69
2025/03/17 00:18:00;A;;;;26,65
2025/03/17 00:21:00;A;;;;26,99
2025/03/17 00:26:00;A;;;;26,41
2025/03/17 00:27:00;A;;;;27,24
2025/03/17 00:28:00;A;;;;26,44
2025/03/17 00:29:00;A;;;;26,79
2025/03/17 00:30:00;A;;6,9;69,3;26,57
2025/03/17 00:30:01;P;;;;26,57
2025/03/17 00:33:00;A;;;;28,25
2025/03/17 00:34:00;A;;;;26,58
2025/03/17 00:36:00;A;;;;26,78
2025/03/17 00:38:00;A;;;;26,51
2025/03/17 00:39:00;A;;;;27,37
2025/03/17 00:40:00;A;;;;26,37
2025/03/17 00:41:00;A;;;;26,63
2025/03/17 00:43:00;A;;;;25,43
2025/03/17 00:44:00;A;;;;26,78
2025/03/17 00:45:00;P;;6,9;69,0;26,88
2025/03/17 00:47:00;A;;;;26,67
2025/03/17 00:50:00;A;;;;26,08
2025/03/17 00:51:00;A;;;;26,70
2025/03/17 00:52:00;A;;;;24,71
2025/03/17 00:53:00;A;;;;27,54
2025/03/17 00:54:00;A;;;;27,12
2025/03/17 00:55:00;A;;;;26,55
2025/03/17 00:56:00;A;;;;26,23
2025/03/17 00:57:00;A;;;;26,57
2025/03/17 00:58:00;A;;;;25,26
2025/03/17 00:59:00;A;;;;26,66
2025/03/17 01:00:00;A;;7,0;68,8;27,15
2025/03/17 01:00:01;P;;;;27,15
2025/03/17 01:01:00;A;;;;26,80
2025/03/17 01:02:00;A;;;;27,22
2025/03/17 01:03:00;A;;;;26,77
2025/03/17 01:05:00;A;;;;27,21
2025/03/17 01:06:00;A;;;;25,68
2025/03/17 01:07:00;A;;;;26,16
2025/03/17 01:08:00;A;;;;26,61
2025/03/17 01:09:00;A;;;;26,90
2025/03/17 01:10:00;A;;;;26,59
2025/03/17 01:13:00;A;;;;26,17
2025/03/17 01:14:00;A;;;;26,48
2025/03/17 01:15:00;P;;6,9;68,7;26,37
2025/03/17 01:16:00;A;;;;25,65
2025/03/17 01:17:00;A;;;;26,94
2025/03/17 01:19:00;A;;;;25,77
2025/03/17 01:20:00;A;;;;27,32
2025/03/17 01:21:00;A;;;;26,68
2025/03/17 01:23:00;A;;;;24,57
2025/03/17 01:24:00;A;;;;26,33
2025/03/17 01:25:00;A;;;;26,95
2025/03/17 01:26:00;A;;;;26,66
2025/03/17 01:27:00;A;;;;27,18
2025/03/17 01:28:00;A;;;;26,34
2025/03/17 01:29:00;A;;;;26,80
2025/03/17 01:30:00;P;;7,0;69,2;26,91
2025/03/17 01:31:00;A;;;;26,57
2025/03/17 01:33:00;A;;;;27,47
2025/03/17 01:34:00;A;;;;26,85
2025/03/17 01:35:00;A;;;;24,84
2025/03/17 01:36:00;A;;;;26,57
2025/03/17 01:37:00;A;;;;28,68
2025/03/17 01:38:00;A;;;;27,76
2025/03/17 01:39:00;A;;;;28,43
2025/03/17 01:40:00;A;;;;25,89
2025/03/17 01:43:00;A;;;;26,62
2025/03/17 01:44:00;A;;;;26,87
2025/03/17 01:45:00;P;;7,0;68,8;26,81
2025/03/17 01:47:00;A;;;;26,54
2025/03/17 01:48:00;A;;;;25,27
2025/03/17 01:49:00;A;;;;25,57
2025/03/17 01:50:00;A;;;;26,29
2025/03/17 01:51:00;A;;;;26,93
2025/03/17 01:52:00;A;;;;28,58
2025/03/17 01:53:00;A;;;;26,85
2025/03/17 01:54:00;A;;;;25,51
2025/03/17 01:55:00;A;;;;26,80
2025/03/17 01:56:00;A;;;;27,08
2025/03/17 01:57:00;A;;;;26,59
2025/03/17 01:58:00;A;;;;25,55
2025/03/17 01:59:00;A;;;;26,36
2025/03/17 02:00:00;A;;7,0;69,3;26,73
2025/03/17 02:00:01;P;;;;26,73
2025/03/17 02:02:00;A;;;;26,29
2025/03/17 02:04:00;A;;;;26,96
2025/03/17 02:06:00;A;;;;26,69
2025/03/17 02:09:00;A;;;;26,44
2025/03/17 02:12:00;A;;;;25,98
2025/03/17 02:13:00;A;;;;26,60
2025/03/17 02:14:00;A;;;;26,84
2025/03/17 02:15:00;P;;7,0;68,5;26,83
2025/03/17 02:16:00;A;;;;26,58
2025/03/17 02:17:00;A;;;;26,25
2025/03/17 02:19:00;A;;;;26,52
2025/03/17 02:20:00;A;;;;26,87
2025/03/17 02:21:00;A;;;;26,62
2025/03/17 02:24:00;A;;;;28,78
2025/03/17 02:25:00;A;;;;26,61
2025/03/17 02:29:00;A;;;;27,06
2025/03/17 02:30:00;A;;7,0;69,1;26,85
2025/03/17 02:30:01;P;;;;26,85
2025/03/17 02:32:00;A;;;;26,61
2025/03/17 02:33:00;A;;;;27,12
2025/03/17 02:34:00;A;;;;26,37
2025/03/17 02:35:00;A;;;;26,64
2025/03/17 02:36:00;A;;;;26,96
2025/03/17 02:37:00;A;;;;25,91
2025/03/17 02:38:00;A;;;;26,52
2025/03/17 02:39:00;A;;;;26,74
2025/03/17 02:42:00;A;;;;24,82
2025/03/17 02:43:00;A;;;;26,57
2025/03/17 02:44:00;A;;;;26,24
2025/03/17 02:45:00;A;;7,0;68,8;26,52
2025/03/17 02:45:01;P;;;;26,52
2025/03/17 02:46:00;A;;;;22,49
2025/03/17 02:47:00;A;;;;25,59
2025/03/17 02:48:00;A;;;;26,52
2025/03/17 02:50:00;A;;;;27,06
2025/03/17 02:51:00;A;;;;26,41
2025/03/17 02:52:00;A;;;;26,83
2025/03/17 02:53:00;A;;;;26,53
2025/03/17 02:54:00;A;;;;24,75
2025/03/17 02:55:00;A;;;;25,73
2025/03/17 02:56:00;A;;;;27,04
2025/03/17 03:00:00;A;;7,0;68,7;26,68
2025/03/17 03:00:01;P;;;;26,68
2025/03/17 03:01:00;A;;;;26,26
2025/03/17 03:02:00;A;;;;26,57
2025/03/17 03:03:00;A;;;;24,82
2025/03/17 03:04:00;A;;;;27,18
2025/03/17 03:06:00;A;;;;26,63
2025/03/17 03:07:00;A;;;;25,54
2025/03/17 03:08:00;A;;;;26,62
2025/03/17 03:11:00;A;;;;25,06
2025/03/17 03:12:00;A;;;;25,96
2025/03/17 03:13:00;A;;;;26,83
2025/03/17 03:15:00;A;;7,1;67,5;26,50
2025/03/17 03:15:01;P;;;;26,50
2025/03/17 03:17:00;A;;;;26,15
2025/03/17 03:18:00;A;;;;26,92
2025/03/17 03:19:00;A;;;;26,67
2025/03/17 03:22:00;A;;;;27,05
2025/03/17 03:23:00;A;;;;26,83
2025/03/17 03:24:00;A;;;;27,43
2025/03/17 03:25:00;A;;;;27,86
2025/03/17 03:26:00;A;;;;26,92
2025/03/17 03:27:00;A;;;;26,18
2025/03/17 03:28:00;A;;;;26,45
2025/03/17 03:30:00;A;;6,9;68,7;27,07
2025/03/17 03:30:01;P;;;;27,07
2025/03/17 03:31:00;A;;;;26,71
2025/03/17 03:33:00;A;;;;28,71
2025/03/17 03:34:00;A;;;;26,49
2025/03/17 03:35:00;A;;;;26,92
2025/03/17 03:36:00;A;;;;26,39
2025/03/17 03:38:00;A;;;;25,81
2025/03/17 03:39:00;A;;;;26,58
2025/03/17 03:40:00;A;;;;22,90
2025/03/17 03:41:00;A;;;;26,96
2025/03/17 03:43:00;A;;;;26,20
2025/03/17 03:44:00;A;;;;27,01
2025/03/17 03:45:00;A;;7,1;68,3;26,52
2025/03/17 03:45:01;P;;;;26,52
2025/03/17 03:47:00;A;;;;26,86
2025/03/17 03:48:00;A;;;;27,24
2025/03/17 03:49:00;A;;;;26,18
2025/03/17 03:50:00;A;;;;26,61
2025/03/17 03:51:00;A;;;;27,06
2025/03/17 03:52:00;A;;;;26,28
2025/03/17 03:53:00;A;;;;25,88
2025/03/17 03:54:00;A;;;;28,21
2025/03/17 03:55:00;A;;;;25,98
2025/03/17 03:56:00;A;;;;26,62
2025/03/17 03:59:00;A;;;;27,23
2025/03/17 04:00:00;A;;7,0;68,5;26,63
2025/03/17 04:00:01;P;;;;26,63
2025/03/17 04:01:00;A;;;;25,12
2025/03/17 04:02:00;A;;;;26,48
2025/03/17 04:03:00;A;;;;25,57
2025/03/17 04:04:00;A;;;;26,81
2025/03/17 04:07:00;A;;;;24,81
2025/03/17 04:08:00;A;;;;26,64
2025/03/17 04:09:00;A;;;;24,23
2025/03/17 04:10:00;A;;;;26,69
2025/03/17 04:11:00;A;;;;28,90
2025/03/17 04:12:00;A;;;;26,99
2025/03/17 04:13:00;A;;;;26,58
2025/03/17 04:14:00;A;;;;27,48
2025/03/17 04:15:00;A;;7,1;68,7;26,66
2025/03/17 04:15:01;P;;;;26,66
2025/03/17 04:19:00;A;;;;27,09
2025/03/17 04:20:00;A;;;;26,55
2025/03/17 04:24:00;A;;;;23,28
2025/03/17 04:25:00;A;;6,8;;26,73
2025/03/17 04:26:00;A;;;;26,47
2025/03/17 04:30:00;A;;7,0;68,7;26,78
2025/03/17 04:30:01;P;;7,0;;26,78
2025/03/17 04:31:00;A;;;;24,35
2025/03/17 04:32:00;A;;;;26,80
2025/03/17 04:34:00;A;;;;25,87
2025/03/17 04:35:00;A;;;;26,36
2025/03/17 04:36:00;A;;;;26,71
2025/03/17 04:40:00;A;;;;25,95
2025/03/17 04:42:00;A;;;;27,35
2025/03/17 04:43:00;A;;;;26,71
2025/03/17 04:45:00;A;;6,9;69,5;25,95
2025/03/17 04:45:01;P;;;;25,95
2025/03/17 04:46:00;A;;;;26,62
2025/03/17 04:49:00;A;;;;28,25
2025/03/17 04:50:00;A;;;;26,85
2025/03/17 04:52:00;A;;;;26,42
2025/03/17 04:53:00;A;;;;26,71
2025/03/17 04:56:00;A;;;;26,50
2025/03/17 04:57:00;A;;;;26,84
2025/03/17 04:58:00;A;;;;26,57
2025/03/17 05:00:00;A;;7,0;69,1;26,95
2025/03/17 05:00:01;P;;;;26,95
2025/03/17 05:01:00;A;;;;26,53
2025/03/17 05:04:00;A;;;;26,74
2025/03/17 05:10:00;A;;;;24,48
2025/03/17 05:11:00;A;;;;25,23
2025/03/17 05:12:00;A;;;;24,43
2025/03/17 05:13:00;A;;;;26,91
2025/03/17 05:15:00;A;;7,0;69,9;26,61
2025/03/17 05:15:01;P;;;;26,61
2025/03/17 05:16:00;A;;;;26,86
2025/03/17 05:17:00;A;;;;26,43
2025/03/17 05:19:00;A;;;;25,58
2025/03/17 05:20:00;A;;;;26,63
2025/03/17 05:22:00;A;;;;27,48
2025/03/17 05:23:00;A;;;;26,92
2025/03/17 05:24:00;A;;;;26,25
2025/03/17 05:25:00;A;;;;24,47
2025/03/17 05:26:00;A;;;;27,20
2025/03/17 05:27:00;A;;;;24,18
2025/03/17 05:28:00;A;;;;26,66
2025/03/17 05:30:00;A;;7,0;68,6;27,79
2025/03/17 05:30:01;P;;;;27,79
2025/03/17 05:31:00;A;;;;26,08
2025/03/17 05:32:00;A;;;;26,28
2025/03/17 05:33:00;A;;;;25,82
2025/03/17 05:34:00;A;;;;24,69
2025/03/17 05:36:00;A;;;;26,20
2025/03/17 05:37:00;A;;;;26,69
2025/03/17 05:44:00;A;;;;26,27
2025/03/17 05:45:00;A;;7,0;69,2;27,46
2025/03/17 05:45:01;P;;;;27,46
2025/03/17 05:46:00;A;;;;25,73
2025/03/17 05:47:00;A;;;;26,59
2025/03/17 05:51:00;A;;;;26,32
2025/03/17 05:53:00;A;;;;27,08
2025/03/17 05:54:00;A;;;;26,44
2025/03/17 05:55:00;A;;;;26,15
2025/03/17 05:56:00;A;;;;27,43
2025/03/17 05:57:00;A;;;;26,48
2025/03/17 05:59:00;A;;;;22,82
2025/03/17 06:00:00;A;;6,9;69,6;26,75
2025/03/17 06:00:01;P;;;;26,75
2025/03/17 06:01:00;A;;;;27,95
2025/03/17 06:02:00;A;;;;26,77
2025/03/17 06:04:00;A;;;;25,98
2025/03/17 06:05:00;A;;;;26,94
2025/03/17 06:06:00;A;;;;26,10
2025/03/17 06:07:00;A;;;;26,90
2025/03/17 06:08:00;A;;;;26,56
2025/03/17 06:09:00;A;;;;26,96
2025/03/17 06:11:00;A;;;;26,59
2025/03/17 06:12:00;A;;;;26,89
2025/03/17 06:13:00;A;;;;26,43
2025/03/17 06:14:00;A;;;;26,89
2025/03/17 06:15:00;A;;6,8;70,2;26,53
2025/03/17 06:15:01;P;;;;26,53
2025/03/17 06:16:00;A;;;;26,85
2025/03/17 06:17:00;A;;;;26,51
2025/03/17 06:18:00;A;;;;26,85
2025/03/17 06:20:00;A;;;;28,19
2025/03/17 06:21:00;A;;;;26,36
2025/03/17 06:22:00;A;;;;26,67
2025/03/17 06:24:00;A;;;;27,06
2025/03/17 06:25:00;A;;;;25,92
2025/03/17 06:26:00;A;;;;26,42
2025/03/17 06:27:00;A;;;;25,25
2025/03/17 06:28:00;A;;;;27,03
2025/03/17 06:29:00;A;;;;26,64
2025/03/17 06:30:00;A;;6,7;70,0;26,92
2025/03/17 06:30:01;P;;;;26,92
2025/03/17 06:33:00;A;;;;27,23
2025/03/17 06:34:00;A;;;;26,99
2025/03/17 06:35:00;A;;;;27,24
2025/03/17 06:36:00;A;;;;26,34
2025/03/17 06:38:00;A;;;;26,92
2025/03/17 06:39:00;A;;;;25,65
2025/03/17 06:40:00;A;;;;27,19
2025/03/17 06:42:00;A;;;;26,78
2025/03/17 06:44:00;A;;;;27,26
2025/03/17 06:45:00;A;;6,7;70,6;25,74
2025/03/17 06:45:01;P;;;;25,74
2025/03/17 06:46:00;A;;;;23,84
2025/03/17 06:47:00;A;;;;26,55
2025/03/17 06:50:00;A;;;;26,23
2025/03/17 06:52:00;A;;;;26,77
2025/03/17 06:53:00;A;;;;27,49
2025/03/17 06:54:00;A;;;;26,81
2025/03/17 06:55:00;A;;;;26,51
2025/03/17 06:56:00;A;;;;26,85
2025/03/17 06:59:00;A;;;;26,42
2025/03/17 07:00:00;A;;6,7;70,9;24,22
2025/03/17 07:00:01;P;;;;24,22
2025/03/17 07:01:00;A;;;;26,70
2025/03/17 07:02:00;A;;;;27,01
2025/03/17 07:03:00;A;;;;26,72
2025/03/17 07:05:00;A;;;;28,28
2025/03/17 07:06:00;A;;;;26,71
2025/03/17 07:07:00;A;;;;27,54
2025/03/17 07:08:00;A;;;;26,77
2025/03/17 07:15:00;P;;6,6;71,5;26,67
2025/03/17 07:16:00;A;;;;27,09
2025/03/17 07:19:00;A;;;;27,41
2025/03/17 07:21:00;A;;;;26,86
2025/03/17 07:23:00;A;;;;27,29
2025/03/17 07:24:00;A;;;;26,83
2025/03/17 07:25:00;A;;;;27,25
2025/03/17 07:26:00;A;;;;26,79
2025/03/17 07:30:00;A;;6,6;70,7;28,66
2025/03/17 07:30:01;P;;;;28,66
2025/03/17 07:31:00;A;;;;26,87
2025/03/17 07:32:00;A;;;;27,12
2025/03/17 07:33:00;A;;;;26,70
2025/03/17 07:36:00;A;;;;26,99
2025/03/17 07:42:00;A;;;;26,57
2025/03/17 07:44:00;A;;;;27,80
2025/03/17 07:45:00;A;;6,6;70,7;26,56
2025/03/17 07:45:01;P;;;;26,56
2025/03/17 07:48:00;A;;;;26,76
2025/03/17 07:50:00;A;;;;27,07
2025/03/17 07:51:00;A;;;;27,93
2025/03/17 07:52:00;A;;;;25,53
2025/03/17 07:53:00;A;;;;27,35
2025/03/17 07:54:00;A;;;;27,57
2025/03/17 07:55:00;A;;;;26,56
2025/03/17 07:57:00;A;;;;26,78
2025/03/17 08:00:00;A;;6,6;71,7;26,53
2025/03/17 08:00:01;P;;;;26,53
2025/03/17 08:01:00;A;;;;26,75
2025/03/17 08:04:00;A;;;;26,37
2025/03/17 08:05:00;A;;;;26,80
2025/03/17 08:06:00;A;;;;27,08
2025/03/17 08:07:00;A;;;;23,27
2025/03/17 08:08:00;A;;;;26,65
2025/03/17 08:10:00;A;;;;25,82
2025/03/17 08:11:00;A;;;;26,43
2025/03/17 08:13:00;A;;;;27,14
2025/03/17 08:15:00;A;;6,5;71,5;26,71
2025/03/17 08:15:01;P;;;;26,71
2025/03/17 08:16:00;A;;;;27,01
2025/03/17 08:18:00;A;;;;26,76
2025/03/17 08:19:00;A;;;;27,16
2025/03/17 08:20:00;A;;;;26,90
2025/03/17 08:25:00;A;;;;26,29
2025/03/17 08:26:00;A;;;;27,10
2025/03/17 08:27:00;A;;;;26,42
2025/03/17 08:28:00;A;;;;27,13
2025/03/17 08:29:00;A;;;;26,73
2025/03/17 08:30:00;P;;6,6;69,8;26,84
2025/03/17 08:31:00;A;;;;26,21
2025/03/17 08:32:00;A;;;;26,46
2025/03/17 08:33:00;A;;;;27,72
2025/03/17 08:34:00;A;;;;27,08
2025/03/17 08:37:00;A;;;;26,70
2025/03/17 08:38:00;A;;;;26,37
2025/03/17 08:39:00;A;;;;28,74
2025/03/17 08:40:00;A;;;;27,19
2025/03/17 08:41:00;A;;;;26,70
2025/03/17 08:45:00;P;;6,7;71,0;26,90
2025/03/17 08:49:00;A;;;;28,91
2025/03/17 08:50:00;A;;;;24,98
2025/03/17 08:51:00;A;;;;26,46
2025/03/17 08:52:00;A;;;;26,71
2025/03/17 08:53:00;A;;;;24,70
2025/03/17 08:54:00;A;;;;26,87
2025/03/17 08:57:00;A;;;;26,15
2025/03/17 08:58:00;A;;;;26,91
2025/03/17 09:00:00;A;;6,5;70,5;25,51
2025/03/17 09:00:01;P;;;;25,51
2025/03/17 09:01:00;A;;;;26,69
2025/03/17 09:05:00;A;;;;27,38
2025/03/17 09:06:00;A;;;;27,83
2025/03/17 09:07:00;A;;;;26,83
2025/03/17 09:10:00;A;;6,7;;
2025/03/17 09:12:00;A;;;;27,57
2025/03/17 09:13:00;A;;;;26,51
2025/03/17 09:14:00;A;;;;26,84
2025/03/17 09:15:00;P;;6,6;71,5;26,92
2025/03/17 09:16:00;A;;;;26,61
2025/03/17 09:17:00;A;;;;26,94
2025/03/17 09:18:00;A;;;;26,66
2025/03/17 09:19:00;A;;;;26,42
2025/03/17 09:20:00;A;;;;26,66
2025/03/17 09:24:00;A;;;;27,07
2025/03/17 09:25:00;A;;;;26,79
2025/03/17 09:26:00;A;;;;24,48
2025/03/17 09:27:00;A;;;;26,60
2025/03/17 09:28:00;A;;;;26,83
2025/03/17 09:29:00;A;;;;28,26
2025/03/17 09:30:00;A;;6,6;72,5;26,54
2025/03/17 09:30:01;P;;;;26,54
2025/03/17 09:31:00;A;;;;27,01
2025/03/17 09:32:00;A;;;;26,69
2025/03/17 09:33:00;A;;;;28,23
2025/03/17 09:34:00;A;;;;26,74
2025/03/17 09:40:00;A;;6,8;;26,13
2025/03/17 09:41:00;A;;;;26,94
2025/03/17 09:44:00;A;;;;26,53
2025/03/17 09:45:00;A;;6,7;71,3;26,82
2025/03/17 09:45:01;P;;;;26,82
2025/03/17 09:48:00;A;;;;26,58
2025/03/17 09:52:00;A;;;;25,94
2025/03/17 09:53:00;A;;;;26,71
2025/03/17 09:54:00;A;;;;26,96
2025/03/17 09:55:00;A;;;;24,11
2025/03/17 09:56:00;A;;;;26,99
2025/03/17 09:57:00;A;;;;26,58
2025/03/17 09:58:00;A;;;;25,41
2025/03/17 09:59:00;A;;;;26,67
2025/03/17 10:00:00;A;;6,7;70,7;26,91
2025/03/17 10:00:01;P;;;;26,91
2025/03/17 10:01:00;A;;;;26,66
2025/03/17 10:02:00;A;;;;27,32
2025/03/17 10:03:00;A;;;;28,90
2025/03/17 10:04:00;A;;;;26,88
2025/03/17 10:05:00;A;;;;24,14
2025/03/17 10:06:00;A;;;;26,70
2025/03/17 10:07:00;A;;;;27,06
2025/03/17 10:08:00;A;;;;28,49
2025/03/17 10:09:00;A;;;;27,67
2025/03/17 10:10:00;A;;;;26,67
2025/03/17 10:13:00;A;;;;26,89
2025/03/17 10:14:00;A;;;;25,76
2025/03/17 10:15:00;A;;6,6;71,5;26,73
2025/03/17 10:15:01;P;;;;26,73
2025/03/17 10:17:00;A;;;;26,32
2025/03/17 10:18:00;A;;;;26,58
2025/03/17 10:20:00;A;;;;26,91
2025/03/17 10:23:00;A;;;;26,67
2025/03/17 10:24:00;A;;;;25,85
2025/03/17 10:25:00;A;;;;27,12
2025/03/17 10:26:00;A;;;;26,87
2025/03/17 10:27:00;A;;;;26,58
2025/03/17 10:28:00;A;;;;26,82
2025/03/17 10:30:00;A;;6,7;71,5;26,20
2025/03/17 10:30:01;P;;;;26,20
2025/03/17 10:31:00;A;;;;26,62
2025/03/17 10:33:00;A;;;;25,94
2025/03/17 10:34:00;A;;;;26,35
2025/03/17 10:35:00;A;;;;26,03
2025/03/17 10:36:00;A;;;;26,36
2025/03/17 10:37:00;A;;;;27,44
2025/03/17 10:38:00;A;;;;26,59
2025/03/17 10:39:00;A;;;;26,01
2025/03/17 10:40:00;A;;;;26,85
2025/03/17 10:44:00;A;;;;26,08
2025/03/17 10:45:00;P;;6,8;70,4;26,25
2025/03/17 10:46:00;A;;;;27,00
2025/03/17 10:47:00;A;;;;25,82
2025/03/17 10:48:00;A;;;;26,97
2025/03/17 10:51:00;A;;;;26,07
2025/03/17 10:52:00;A;;;;26,81
2025/03/17 10:53:00;A;;;;25,44
2025/03/17 10:54:00;A;;;;26,56
2025/03/17 10:55:00;A;;;;24,55
2025/03/17 10:56:00;A;;;;26,89
2025/03/17 10:59:00;A;;;;27,09
2025/03/17 11:00:00;P;;6,7;71,1;27,09
2025/03/17 11:01:00;A;;;;27,33
2025/03/17 11:03:00;A;;;;26,83
2025/03/17 11:04:00;A;;;;27,04
2025/03/17 11:05:00;A;;;;26,17
2025/03/17 11:06:00;A;;;;26,51
2025/03/17 11:07:00;A;;;;26,85
2025/03/17 11:08:00;A;;;;28,35
2025/03/17 11:09:00;A;;;;26,65
2025/03/17 11:10:00;A;;;;26,97
2025/03/17 11:12:00;A;;;;25,75
2025/03/17 11:13:00;A;;;;26,65
2025/03/17 11:14:00;A;;;;26,96
2025/03/17 11:15:00;A;;6,6;70,6;26,51
2025/03/17 11:15:01;P;;;;26,51
2025/03/17 11:16:00;A;;;;26,86
2025/03/17 11:17:00;A;;;;27,22
2025/03/17 11:18:00;A;;;;26,82
2025/03/17 11:22:00;A;;;;25,92
2025/03/17 11:23:00;A;;;;26,85
2025/03/17 11:24:00;A;;;;26,30
