Date-time;Type;Metadato grafico storico;POZ004/12/13 - Ronco - Misura pressione rete pozzo 3 (bar);POZ004/12/13 - Ronco - Misura portata Ronco Totale (l/s);POZ004/12/13 - Ronco - Misura portata pozzo 1 (l/s);POZ004/12/13 - Ronco - Misura portata pozzo 2 (l/s);POZ004/12/13 - Ronco - Misura portata pozzo 3 (l/s);POZ004/12/13 - Ronco - Misura livello falda pozzo 1 (m);POZ004/12/13 - Ronco - Misura livello falda pozzo 2 (m);POZ004/12/13 - Ronco - Misura livello falda pozzo 3 (m)
2025/03/20 14:30:00;P;;7,8;0,3;0,0;0,2;0,1;8,99;8,48;8,99
2025/03/20 14:45:00;P;;7,9;0,5;0,0;0,2;0,2;9,00;8,49;8,98
2025/03/20 15:00:00;P;;7,9;0,3;0,0;0,2;0,1;8,99;8,48;8,98
2025/03/20 15:15:00;P;;7,9;0,3;0,0;0,2;0,1;9,00;8,47;8,98
2025/03/20 15:30:00;P;;7,9;0,4;0,0;0,2;0,2;9,00;8,48;8,98
2025/03/20 15:45:00;P;;7,9;0,2;0,0;0,2;0,0;9,00;8,47;8,99
2025/03/20 15:55:00;A;;7,5;;;;;;;
2025/03/20 16:00:00;P;;7,6;0,3;0,0;0,1;0,1;8,99;8,49;8,97
2025/03/20 16:15:00;P;;7,8;0,3;0,0;0,2;0,0;9,00;8,48;8,98
2025/03/20 16:30:00;P;;7,6;0,3;0,0;0,2;0,2;8,99;8,47;8,98
2025/03/20 16:45:00;P;;7,6;0,4;0,0;0,2;0,2;8,98;8,46;8,98
2025/03/20 17:00:00;P;;7,5;0,3;0,0;0,1;0,1;8,98;8,48;8,98
2025/03/20 17:15:00;P;;7,4;0,3;0,0;0,2;0,1;8,99;8,48;8,98
2025/03/20 17:20:00;A;;7,8;;;;;;;
2025/03/20 17:30:00;P;;7,8;0,4;0,0;0,2;0,1;9,00;8,48;8,97
2025/03/20 17:45:00;P;;7,7;0,4;0,0;0,2;0,1;9,00;8,47;8,97
2025/03/20 18:00:00;P;;7,7;0,3;0,0;0,2;0,2;9,00;8,47;8,98
2025/03/20 18:15:00;P;;7,7;0,3;0,0;0,1;0,2;9,00;8,48;8,97
2025/03/20 18:30:00;P;;7,7;0,3;0,0;0,2;0,1;8,99;8,49;8,97
2025/03/20 18:45:00;P;;7,7;0,4;0,0;0,2;0,2;8,99;8,50;8,98
2025/03/20 19:00:00;P;;7,6;0,3;0,0;0,2;0,1;8,99;8,48;8,98
2025/03/20 19:15:00;P;;7,6;0,3;0,0;0,2;0,1;9,00;8,48;8,98
2025/03/20 19:30:00;P;;7,6;0,3;0,0;0,2;0,1;9,01;8,48;8,99
2025/03/20 19:45:00;P;;7,7;0,3;0,0;0,2;0,1;9,01;8,50;8,98
2025/03/20 20:00:00;P;;7,7;0,4;0,0;0,2;0,2;9,01;8,50;8,98
2025/03/20 20:15:00;P;;7,6;0,5;0,0;0,2;0,2;9,01;8,48;8,98
2025/03/20 20:30:00;P;;7,6;0,3;0,0;0,2;0,1;9,00;8,48;8,99
2025/03/20 20:45:00;P;;7,7;0,4;0,0;0,2;0,2;9,00;8,49;8,98
2025/03/20 21:00:00;P;;7,8;0,4;0,0;0,2;0,2;8,99;8,50;8,97
2025/03/20 21:15:00;P;;7,8;0,7;0,0;0,2;0,5;8,99;8,49;8,97
2025/03/20 21:30:00;P;;7,8;0,4;0,0;0,2;0,1;9,00;8,49;8,97
2025/03/20 21:45:00;P;;7,8;0,2;0,0;0,2;0,0;9,01;8,48;8,97
2025/03/20 22:00:00;P;;7,8;0,5;0,0;0,2;0,3;9,01;8,49;8,97
2025/03/20 22:15:00;P;;7,8;0,2;0,0;0,2;0,1;9,00;8,48;8,98
2025/03/20 22:30:00;P;;7,9;0,3;0,0;0,2;0,1;9,00;8,49;8,97
2025/03/20 22:45:00;P;;7,9;0,6;0,0;0,2;0,4;8,99;8,49;8,97
2025/03/20 23:00:00;P;;8,0;0,6;0,0;0,2;0,3;8,98;8,47;8,97
2025/03/20 23:15:00;P;;8,0;0,5;0,0;0,2;0,4;9,00;8,47;8,97
2025/03/20 23:30:00;P;;8,1;0,3;0,0;0,2;0,1;8,99;8,46;8,97
2025/03/20 23:45:00;P;;8,2;0,5;0,0;0,1;0,3;8,99;8,48;8,96
2025/03/21 00:00:00;P;;8,2;0,3;0,0;0,2;0,2;8,99;8,48;8,96
