Date-time;Type;Metadato grafico storico;POZ002 - Parma - Misura pressione rete (bar);POZ002 - Parma - Misura portata rete modbus (l/s);POZ002 - Parma - Misura livello falda (m)
2025/03/18 16:38:00;A;;;;8,49
2025/03/18 16:40:00;A;;;26,4;
2025/03/18 16:43:00;A;;;;8,28
2025/03/18 16:44:00;A;;;;8,61
2025/03/18 16:45:00;A;;8,6;25,3;8,48
2025/03/18 16:45:01;P;;;25,3;
2025/03/18 16:50:00;A;;;24,4;
2025/03/18 16:55:00;A;;;25,1;
2025/03/18 16:58:00;A;;;;8,70
2025/03/18 17:00:00;A;;8,6;23,8;8,66
2025/03/18 17:00:01;P;;;23,8;
2025/03/18 17:01:00;A;;;;9,01
2025/03/18 17:02:00;A;;;;8,69
2025/03/18 17:05:00;A;;;26,4;
2025/03/18 17:06:00;A;;;;8,48
2025/03/18 17:07:00;A;;;;8,72
2025/03/18 17:10:00;A;;;26,9;
2025/03/18 17:15:00;P;;8,6;26,6;8,66
2025/03/18 17:20:00;A;;;25,6;
2025/03/18 17:24:00;A;;;;8,93
2025/03/18 17:25:00;A;;;26,9;8,67
2025/03/18 17:30:00;A;;8,7;27,8;8,68
2025/03/18 17:30:01;P;;;27,8;
2025/03/18 17:35:00;A;;;29,4;
2025/03/18 17:40:00;A;;;30,7;
2025/03/18 17:44:00;A;;;;9,11
2025/03/18 17:45:00;A;;8,7;27,5;8,70
2025/03/18 17:45:01;P;;;27,5;8,70
2025/03/18 17:50:00;A;;;29,1;
2025/03/18 17:55:00;A;;;30,0;8,96
2025/03/18 17:56:00;A;;;;8,70
2025/03/18 18:00:00;A;;8,6;31,4;8,74
2025/03/18 18:00:01;P;;;31,4;
2025/03/18 18:10:00;A;;;32,7;8,94
2025/03/18 18:12:00;A;;;;8,71
2025/03/18 18:15:00;A;;8,6;34,8;8,78
2025/03/18 18:15:01;P;;;34,8;
2025/03/18 18:20:00;A;;;33,9;
2025/03/18 18:22:00;A;;;;9,10
2025/03/18 18:23:00;A;;;;8,77
2025/03/18 18:25:00;A;;;32,3;
2025/03/18 18:30:00;A;;8,6;35,7;8,79
2025/03/18 18:30:01;P;;;35,7;
2025/03/18 18:34:00;A;;;;8,99
2025/03/18 18:35:00;A;;;36,9;8,71
2025/03/18 18:37:00;A;;;;8,92
2025/03/18 18:40:00;A;;;34,5;
2025/03/18 18:45:00;A;;8,6;35,8;8,79
2025/03/18 18:45:01;P;;;35,8;
2025/03/18 18:50:00;A;;;39,4;
2025/03/18 18:59:00;A;;;;8,54
2025/03/18 19:00:00;A;;8,6;41,7;8,88
2025/03/18 19:00:01;P;;;41,7;8,88
2025/03/18 19:05:00;A;;;40,5;
2025/03/18 19:15:00;A;;8,6;41,1;8,84
2025/03/18 19:15:01;P;;;41,1;
2025/03/18 19:20:00;A;;;43,4;
2025/03/18 19:25:00;A;;;41,0;
2025/03/18 19:30:00;A;;8,7;42,0;8,87
2025/03/18 19:30:01;P;;;42,0;
2025/03/18 19:33:00;A;;;;8,49
2025/03/18 19:34:00;A;;;;8,87
2025/03/18 19:35:00;A;;;;9,24
2025/03/18 19:36:00;A;;;;8,87
2025/03/18 19:39:00;A;;;;8,56
2025/03/18 19:40:00;A;;;42,6;8,89
2025/03/18 19:45:00;A;;8,6;38,5;8,73
2025/03/18 19:45:01;P;;;38,5;
2025/03/18 19:55:00;A;;;37,3;
2025/03/18 19:59:00;A;;;;8,95
2025/03/18 20:00:00;A;;8,7;39,2;8,83
2025/03/18 20:00:01;P;;;39,2;
2025/03/18 20:10:00;A;;;39,9;
2025/03/18 20:15:00;A;;8,6;36,3;8,79
2025/03/18 20:15:01;P;;;36,3;
2025/03/18 20:17:00;A;;;;9,02
2025/03/18 20:18:00;A;;;;8,80
2025/03/18 20:20:00;A;;;37,6;
2025/03/18 20:22:00;A;;;;9,03
2025/03/18 20:23:00;A;;;;8,81
2025/03/18 20:30:00;A;;8,6;34,9;8,56
2025/03/18 20:30:01;P;;;34,9;8,56
2025/03/18 20:31:00;A;;;;8,80
2025/03/18 20:32:00;A;;;;8,57
2025/03/18 20:34:00;A;;;;8,83
2025/03/18 20:35:00;A;;;37,9;
2025/03/18 20:37:00;A;;;;8,45
2025/03/18 20:38:00;A;;;;8,82
2025/03/18 20:45:00;A;;8,6;36,1;8,81
2025/03/18 20:45:01;P;;;36,1;
2025/03/18 20:50:00;A;;;35,1;
2025/03/18 20:55:00;A;;;30,8;
2025/03/18 21:00:00;A;;8,7;30,0;8,71
2025/03/18 21:00:01;P;;;30,0;
2025/03/18 21:05:00;A;;;28,1;
2025/03/18 21:10:00;A;;;26,9;
2025/03/18 21:13:00;A;;;;8,48
2025/03/18 21:14:00;A;;;;8,92
2025/03/18 21:15:00;A;;8,6;27,6;8,69
2025/03/18 21:15:01;P;;;27,6;8,69
2025/03/18 21:20:00;A;;;26,5;
2025/03/18 21:25:00;A;;;27,2;
2025/03/18 21:27:00;A;;;;8,91
2025/03/18 21:28:00;A;;;;8,68
2025/03/18 21:30:00;A;;8,6;24,0;8,65
2025/03/18 21:30:01;P;;;24,0;
2025/03/18 21:35:00;A;;;22,3;
2025/03/18 21:40:00;A;;;24,6;
2025/03/18 21:45:00;A;;8,7;21,9;8,63
2025/03/18 21:45:01;P;;;21,9;
2025/03/18 22:00:00;P;;8,7;22,2;8,60
2025/03/18 22:05:00;A;;;19,4;
2025/03/18 22:07:00;A;;;;8,33
2025/03/18 22:08:00;A;;;;8,74
2025/03/18 22:10:00;A;;;41,6;
2025/03/18 22:15:00;A;;8,7;38,5;8,84
2025/03/18 22:15:01;P;;;38,5;
2025/03/18 22:18:00;A;;;;8,44
2025/03/18 22:19:00;A;;;;8,83
2025/03/18 22:20:00;A;;;40,1;
2025/03/18 22:25:00;A;;;38,6;
2025/03/18 22:30:00;A;;8,7;36,3;8,87
2025/03/18 22:30:01;P;;;36,3;
2025/03/18 22:32:00;A;;;;9,40
2025/03/18 22:33:00;A;;;;8,78
2025/03/18 22:39:00;A;;;;8,54
2025/03/18 22:40:00;A;;;;9,06
2025/03/18 22:41:00;A;;;;8,80
2025/03/18 22:45:00;A;;8,6;34,1;8,91
2025/03/18 22:45:01;P;;;34,1;
2025/03/18 22:47:00;A;;;;8,68
2025/03/18 22:50:00;A;;;32,5;
2025/03/18 22:51:00;A;;;;8,89
2025/03/18 22:55:00;A;;;30,6;
2025/03/18 23:00:00;A;;8,6;32,2;8,74
2025/03/18 23:00:01;P;;;32,2;
2025/03/18 23:05:00;A;;;27,5;
2025/03/18 23:10:00;A;;;25,6;
2025/03/18 23:15:00;A;;8,7;24,6;8,75
2025/03/18 23:15:01;P;;;24,6;
2025/03/18 23:19:00;A;;;;8,40
2025/03/18 23:20:00;A;;;23,5;8,65
2025/03/18 23:25:00;A;;;24,3;
2025/03/18 23:29:00;A;;;;8,25
2025/03/18 23:30:00;A;;8,6;22,4;8,48
2025/03/18 23:30:01;P;;;22,4;8,48
2025/03/18 23:34:00;A;;;;8,78
2025/03/18 23:35:00;A;;;20,3;
2025/03/18 23:37:00;A;;;;8,57
2025/03/18 23:40:00;A;;;18,3;
2025/03/18 23:42:00;A;;;;8,87
2025/03/18 23:43:00;A;;;;8,60
2025/03/18 23:44:00;A;;8,8;;8,20
2025/03/18 23:45:00;A;;8,9;16,9;8,65
2025/03/18 23:45:01;P;;;16,9;8,65
2025/03/18 23:46:00;A;;8,3;;
2025/03/18 23:47:00;A;;9,0;;
2025/03/18 23:48:00;A;;8,8;;
2025/03/18 23:50:00;A;;;14,8;
2025/03/18 23:51:00;A;;8,5;;8,44
2025/03/18 23:52:00;A;;8,8;;8,04
2025/03/18 23:53:00;A;;8,5;;8,67
2025/03/18 23:54:00;A;;8,9;;
2025/03/18 23:55:00;A;;8,6;;8,21
2025/03/18 23:56:00;A;;8,4;;8,57
2025/03/18 23:57:00;A;;8,6;;
2025/03/19 00:00:00;A;;8,6;12,2;8,46
2025/03/19 00:00:01;P;;;12,2;
2025/03/19 00:05:00;A;;;12,8;
2025/03/19 00:09:00;A;;;;8,76
2025/03/19 00:10:00;A;;;11,2;8,48
2025/03/19 00:15:00;A;;8,7;9,6;8,50
2025/03/19 00:15:01;P;;;9,6;
2025/03/19 00:20:00;A;;;12,9;
2025/03/19 00:25:00;A;;;10,5;
2025/03/19 00:30:00;A;;8,6;9,3;8,44
2025/03/19 00:30:01;P;;;9,3;
2025/03/19 00:35:00;A;;;7,3;
2025/03/19 00:37:00;A;;;;8,23
2025/03/19 00:39:00;A;;;;8,43
2025/03/19 00:40:00;A;;;6,5;
2025/03/19 00:45:00;A;;8,7;7,4;8,47
2025/03/19 00:45:01;P;;;7,4;
2025/03/19 00:50:00;A;;;6,3;
2025/03/19 00:52:00;A;;;;8,79
2025/03/19 00:53:00;A;;;;8,16
2025/03/19 00:54:00;A;;;;8,42
2025/03/19 00:55:00;A;;;5,6;8,18
2025/03/19 00:56:00;A;;;;8,45
2025/03/19 01:00:00;P;;8,7;5,2;8,29
2025/03/19 01:02:00;A;;;;8,66
2025/03/19 01:03:00;A;;;;8,44
2025/03/19 01:10:00;A;;;3,8;
2025/03/19 01:13:00;A;;;;8,02
2025/03/19 01:14:00;A;;;;8,39
2025/03/19 01:15:00;A;;8,6;2,2;8,40
2025/03/19 01:15:01;P;;;2,2;
2025/03/19 01:20:00;A;;;0,0;
2025/03/19 01:24:00;A;;;;8,63
2025/03/19 01:25:00;A;;;;8,36
2025/03/19 01:28:00;A;;8,4;;
2025/03/19 01:30:00;P;;8,5;0,0;8,36
2025/03/19 01:45:00;P;;8,5;0,0;8,37
2025/03/19 02:00:00;P;;8,6;0,0;8,36
2025/03/19 02:15:00;P;;8,5;0,0;8,36
2025/03/19 02:30:00;P;;8,6;0,0;8,35
2025/03/19 02:45:00;P;;8,5;0,0;8,36
2025/03/19 03:00:00;P;;8,5;0,0;8,35
2025/03/19 03:15:00;P;;8,5;0,0;8,36
2025/03/19 03:30:00;P;;8,6;0,0;8,34
2025/03/19 03:45:00;P;;8,4;0,0;8,35
2025/03/19 03:50:00;A;;;7,3;
2025/03/19 03:51:00;A;;8,7;;
2025/03/19 03:55:00;A;;;8,5;
2025/03/19 04:00:00;P;;8,7;8,4;8,29
2025/03/19 04:05:00;A;;;11,8;
2025/03/19 04:08:00;A;;;;8,55
2025/03/19 04:10:00;A;;;10,9;
2025/03/19 04:12:00;A;;;;8,83
2025/03/19 04:13:00;A;;;;8,44
2025/03/19 04:14:00;A;;;;8,07
2025/03/19 04:15:00;A;;8,7;12,3;8,40
2025/03/19 04:15:01;P;;;12,3;8,40
2025/03/19 04:21:00;A;;;;8,80
2025/03/19 04:22:00;A;;;;8,44
2025/03/19 04:25:00;A;;;13,6;
2025/03/19 04:29:00;A;;;;8,07
2025/03/19 04:30:00;A;;8,7;12,3;8,44
2025/03/19 04:30:01;P;;;12,3;8,44
2025/03/19 04:33:00;A;;;;8,67
2025/03/19 04:34:00;A;;;;8,45
2025/03/19 04:35:00;A;;;14,9;
2025/03/19 04:36:00;A;;;;8,70
2025/03/19 04:37:00;A;;;;8,40
2025/03/19 04:40:00;A;;;16,9;
2025/03/19 04:41:00;A;;8,4;;
2025/03/19 04:42:00;A;;8,7;;
2025/03/19 04:45:00;A;;8,6;16,3;8,44
2025/03/19 04:45:01;P;;;16,3;
2025/03/19 04:47:00;A;;8,4;;8,93
2025/03/19 04:48:00;A;;;;8,50
2025/03/19 04:50:00;A;;8,6;15,1;
2025/03/19 04:55:00;A;;;14,6;8,71
2025/03/19 04:56:00;A;;;;8,24
2025/03/19 04:57:00;A;;;;8,50
2025/03/19 04:58:00;A;;;;8,20
2025/03/19 04:59:00;A;;;;8,60
2025/03/19 05:00:00;A;;8,7;15,8;8,37
2025/03/19 05:00:01;P;;;15,8;8,37
2025/03/19 05:01:00;A;;;;8,10
2025/03/19 05:02:00;A;;;;8,48
2025/03/19 05:03:00;A;;8,4;;8,75
2025/03/19 05:04:00;A;;8,7;;8,40
2025/03/19 05:05:00;A;;8,5;;
2025/03/19 05:06:00;A;;8,8;;
2025/03/19 05:07:00;A;;8,6;;
2025/03/19 05:08:00;A;;;;8,77
2025/03/19 05:10:00;A;;8,8;;8,47
2025/03/19 05:11:00;A;;;;8,77
2025/03/19 05:12:00;A;;;;8,48
2025/03/19 05:13:00;A;;8,4;;
2025/03/19 05:14:00;A;;8,8;;
2025/03/19 05:15:00;A;;8,6;17,4;8,09
2025/03/19 05:15:01;P;;;17,4;8,09
2025/03/19 05:16:00;A;;8,9;;8,56
2025/03/19 05:17:00;A;;8,5;;
2025/03/19 05:19:00;A;;8,8;;
2025/03/19 05:20:00;A;;8,6;;8,19
2025/03/19 05:21:00;A;;8,8;;8,54
2025/03/19 05:22:00;A;;8,6;;
2025/03/19 05:25:00;A;;;19,2;
2025/03/19 05:27:00;A;;;;8,90
2025/03/19 05:28:00;A;;8,8;;8,64
2025/03/19 05:29:00;A;;8,5;;
2025/03/19 05:30:00;A;;8,9;18,8;8,56
2025/03/19 05:30:01;P;;8,9;;
2025/03/19 05:32:00;A;;8,7;;
2025/03/19 05:35:00;A;;;20,2;
2025/03/19 05:38:00;A;;;;9,10
2025/03/19 05:39:00;A;;;;8,56
2025/03/19 05:40:00;A;;;20,8;
2025/03/19 05:41:00;A;;;;8,21
2025/03/19 05:42:00;A;;;;8,58
2025/03/19 05:45:00;A;;8,7;23,7;8,66
2025/03/19 05:45:01;P;;;23,7;
2025/03/19 05:50:00;A;;;24,6;8,39
2025/03/19 05:52:00;A;;;;8,64
2025/03/19 05:55:00;A;;;;9,01
2025/03/19 05:56:00;A;;;;8,67
2025/03/19 06:00:00;A;;8,6;30,0;8,68
2025/03/19 06:00:01;P;;;30,0;
2025/03/19 06:05:00;A;;;32,5;
2025/03/19 06:10:00;A;;;35,1;9,24
2025/03/19 06:11:00;A;;;;8,79
2025/03/19 06:15:00;A;;8,6;41,3;8,84
2025/03/19 06:15:01;P;;;41,3;
2025/03/19 06:20:00;A;;;45,1;
2025/03/19 06:26:00;A;;8,4;;
2025/03/19 06:29:00;A;;;;9,24
2025/03/19 06:30:00;A;;8,4;47,1;8,92
2025/03/19 06:30:01;P;;;47,1;8,92
2025/03/19 06:33:00;A;;8,2;;
2025/03/19 06:34:00;A;;8,5;;
2025/03/19 06:35:00;A;;;43,3;
2025/03/19 06:40:00;A;;;44,2;
2025/03/19 06:45:00;A;;8,5;45,0;8,90
2025/03/19 06:45:01;P;;;45,0;
2025/03/19 06:55:00;A;;;46,0;
2025/03/19 07:00:00;A;;8,3;47,1;8,99
2025/03/19 07:00:01;P;;8,3;47,1;
2025/03/19 07:04:00;A;;;;9,36
2025/03/19 07:05:00;A;;;49,1;8,97
2025/03/19 07:10:00;A;;8,0;51,1;
2025/03/19 07:14:00;A;;;;9,21
2025/03/19 07:15:00;A;;8,6;40,4;8,85
2025/03/19 07:15:01;P;;8,6;40,4;8,85
2025/03/19 07:20:00;A;;;39,6;
2025/03/19 07:23:00;A;;;;8,65
2025/03/19 07:25:00;A;;;40,4;
2025/03/19 07:27:00;A;;;;9,15
2025/03/19 07:28:00;A;;;;8,70
2025/03/19 07:30:00;A;;8,7;37,8;8,73
2025/03/19 07:30:01;P;;;37,8;
2025/03/19 07:35:00;A;;;40,5;
2025/03/19 07:40:00;A;;;36,9;
2025/03/19 07:41:00;A;;;;9,06
2025/03/19 07:42:00;A;;;;8,84
2025/03/19 07:45:00;A;;8,6;37,8;8,82
2025/03/19 07:45:01;P;;;37,8;
2025/03/19 07:50:00;A;;;41,8;9,19
2025/03/19 07:51:00;A;;;;8,87
2025/03/19 07:55:00;A;;;43,4;
2025/03/19 07:56:00;A;;;;9,23
2025/03/19 07:57:00;A;;;;8,77
2025/03/19 08:00:00;A;;8,6;41,2;8,87
2025/03/19 08:00:01;P;;;41,2;
2025/03/19 08:03:00;A;;;;8,66
2025/03/19 08:04:00;A;;;;8,88
2025/03/19 08:07:00;A;;;;8,52
2025/03/19 08:09:00;A;;;;8,86
2025/03/19 08:10:00;A;;;42,4;
2025/03/19 08:15:00;A;;8,6;41,6;8,61
2025/03/19 08:15:01;P;;;41,6;8,61
2025/03/19 08:16:00;A;;;;8,87
2025/03/19 08:20:00;A;;;42,6;
2025/03/19 08:30:00;A;;8,7;40,6;8,86
2025/03/19 08:30:01;P;;;40,6;
2025/03/19 08:35:00;A;;;38,4;
2025/03/19 08:40:00;A;;;36,4;
2025/03/19 08:45:00;A;;8,6;36,7;9,09
2025/03/19 08:45:01;P;;;;9,09
2025/03/19 08:47:00;A;;;;8,80
2025/03/19 08:50:00;A;;;34,9;
2025/03/19 09:00:00;P;;8,7;35,0;8,96
2025/03/19 09:01:00;A;;;;8,57
2025/03/19 09:03:00;A;;;;8,93
2025/03/19 09:06:00;A;;;;8,64
2025/03/19 09:15:00;A;;8,6;33,3;8,77
2025/03/19 09:15:01;P;;;33,3;
2025/03/19 09:18:00;A;;;;8,98
2025/03/19 09:19:00;A;;;;8,75
2025/03/19 09:20:00;A;;;34,0;
2025/03/19 09:25:00;A;;;31,7;
2025/03/19 09:28:00;A;;;;8,34
2025/03/19 09:29:00;A;;;;8,72
2025/03/19 09:30:00;A;;8,6;32,8;8,76
2025/03/19 09:30:01;P;;;32,8;
2025/03/19 09:33:00;A;;;;8,54
2025/03/19 09:34:00;A;;;;8,77
2025/03/19 09:35:00;A;;;32,2;
2025/03/19 09:36:00;A;;;;9,05
2025/03/19 09:37:00;A;;;;8,76
2025/03/19 09:40:00;A;;;32,8;
2025/03/19 09:45:00;A;;8,6;35,4;8,80
2025/03/19 09:45:01;P;;;35,4;
2025/03/19 09:50:00;A;;;30,2;
2025/03/19 09:51:00;A;;;;8,55
2025/03/19 09:54:00;A;;;;8,95
2025/03/19 09:55:00;A;;;;8,51
2025/03/19 09:57:00;A;;;;8,83
2025/03/19 09:58:00;A;;;;8,47
2025/03/19 09:59:00;A;;;;8,74
2025/03/19 10:00:00;A;;8,6;29,7;8,71
2025/03/19 10:00:01;P;;;29,7;
2025/03/19 10:05:00;A;;;28,5;
2025/03/19 10:10:00;A;;;31,6;
2025/03/19 10:13:00;A;;;;9,05
2025/03/19 10:14:00;A;;;;8,66
2025/03/19 10:15:00;A;;8,6;28,9;8,71
2025/03/19 10:15:01;P;;;28,9;
2025/03/19 10:20:00;A;;;29,9;
2025/03/19 10:30:00;A;;8,6;30,4;8,74
2025/03/19 10:30:01;P;;;30,4;
2025/03/19 10:35:00;A;;;25,8;
2025/03/19 10:40:00;A;;;27,1;
2025/03/19 10:45:00;A;;8,7;27,9;8,68
2025/03/19 10:45:01;P;;;27,9;
2025/03/19 10:49:00;A;;;;8,34
2025/03/19 10:50:00;A;;;30,1;8,76
2025/03/19 10:55:00;A;;;28,8;
2025/03/19 11:00:00;P;;8,6;29,3;8,60
2025/03/19 11:03:00;A;;;;9,06
2025/03/19 11:04:00;A;;;;8,68
2025/03/19 11:05:00;A;;;27,9;
2025/03/19 11:06:00;A;;;;9,13
2025/03/19 11:07:00;A;;;;8,68
2025/03/19 11:10:00;A;;;26,9;
2025/03/19 11:15:00;A;;8,6;28,8;8,71
2025/03/19 11:15:01;P;;;28,8;
2025/03/19 11:20:00;A;;;27,3;
2025/03/19 11:22:00;A;;;;8,47
2025/03/19 11:23:00;A;;;;8,71
2025/03/19 11:24:00;A;;;;8,94
2025/03/19 11:25:00;A;;;28,5;8,70
2025/03/19 11:30:00;P;;8,6;28,8;8,63
2025/03/19 11:35:00;A;;;26,2;
2025/03/19 11:38:00;A;;;;9,14
2025/03/19 11:39:00;A;;;;8,82
2025/03/19 11:41:00;A;;;;8,56
2025/03/19 11:44:00;A;;;;8,93
2025/03/19 11:45:00;A;;8,6;25,6;8,78
2025/03/19 11:45:01;P;;;25,6;
2025/03/19 11:50:00;A;;;27,2;
2025/03/19 11:55:00;A;;;26,2;
2025/03/19 12:00:00;A;;8,6;25,5;8,65
2025/03/19 12:00:01;P;;;25,5;
2025/03/19 12:05:00;A;;;28,2;
2025/03/19 12:08:00;A;;;;8,89
2025/03/19 12:09:00;A;;;;8,66
2025/03/19 12:15:00;P;;8,6;28,4;8,51
2025/03/19 12:16:00;A;;;;8,73
2025/03/19 12:20:00;A;;;29,4;
2025/03/19 12:25:00;A;;;30,5;
2025/03/19 12:30:00;A;;8,6;33,2;8,78
2025/03/19 12:30:01;P;;;33,2;
2025/03/19 12:34:00;A;;;;9,02
2025/03/19 12:35:00;A;;;30,9;8,71
2025/03/19 12:37:00;A;;;;8,96
2025/03/19 12:38:00;A;;;;8,74
2025/03/19 12:40:00;A;;;30,3;
2025/03/19 12:45:00;P;;8,6;29,9;8,72
2025/03/19 12:50:00;A;;;28,7;
2025/03/19 12:55:00;A;;;29,7;
2025/03/19 13:00:00;A;;8,6;30,2;8,71
2025/03/19 13:00:01;P;;;30,2;
2025/03/19 13:02:00;A;;;;8,32
2025/03/19 13:04:00;A;;;;8,72
2025/03/19 13:05:00;A;;;30,8;
2025/03/19 13:10:00;A;;;29,5;
2025/03/19 13:15:00;A;;8,6;33,1;8,80
2025/03/19 13:15:01;P;;;33,1;
2025/03/19 13:20:00;A;;;32,1;
2025/03/19 13:25:00;A;;;33,7;
2025/03/19 13:29:00;A;;;;8,57
2025/03/19 13:30:00;P;;8,7;33,6;8,75
2025/03/19 13:33:00;A;;;;8,55
2025/03/19 13:35:00;A;;;31,0;
2025/03/19 13:45:00;P;;8,6;31,3;8,72
2025/03/19 13:50:00;A;;;29,9;
2025/03/19 13:55:00;A;;;26,4;
2025/03/19 13:56:00;A;;;;8,93
2025/03/19 13:57:00;A;;;;8,71
2025/03/19 14:00:00;P;;8,6;26,8;8,67
2025/03/19 14:05:00;A;;;25,9;
2025/03/19 14:10:00;A;;;26,6;
2025/03/19 14:15:00;A;;8,7;25,1;8,67
2025/03/19 14:15:01;P;;;25,1;
2025/03/19 14:25:00;A;;;24,2;8,91
2025/03/19 14:26:00;A;;;;8,64
2025/03/19 14:30:00;A;;8,7;23,5;8,63
2025/03/19 14:30:01;P;;;23,5;
2025/03/19 14:36:00;A;;;;8,18
2025/03/19 14:37:00;A;;;;8,61
2025/03/19 14:40:00;A;;;24,8;
2025/03/19 14:45:00;A;;8,6;25,3;8,65
2025/03/19 14:45:01;P;;;25,3;
2025/03/19 14:50:00;A;;;26,0;
2025/03/19 14:55:00;A;;;19,8;
2025/03/19 14:59:00;A;;;;8,32
2025/03/19 15:00:00;A;;8,7;17,9;8,61
2025/03/19 15:00:01;P;;;17,9;8,61
2025/03/19 15:05:00;A;;;38,7;8,81
2025/03/19 15:10:00;A;;;42,4;
2025/03/19 15:15:00;P;;8,6;42,0;8,87
2025/03/19 15:20:00;A;;;40,9;
2025/03/19 15:25:00;A;;;39,9;8,50
2025/03/19 15:26:00;A;;;;8,90
2025/03/19 15:30:00;A;;8,7;43,2;8,88
2025/03/19 15:30:01;P;;;43,2;
2025/03/19 15:35:00;A;;;43,9;
2025/03/19 15:40:00;A;;;45,1;
2025/03/19 15:45:00;P;;8,5;44,8;8,90
2025/03/19 15:50:00;A;;;43,5;
2025/03/19 15:55:00;A;;;44,4;
2025/03/19 15:59:00;A;;;;9,16
2025/03/19 16:00:00;A;;8,4;45,8;8,92
2025/03/19 16:00:01;P;;;45,8;8,92
2025/03/19 16:05:00;A;;;43,9;8,64
2025/03/19 16:06:00;A;;;;8,90
2025/03/19 16:10:00;A;;8,7;;
2025/03/19 16:15:00;P;;8,7;43,8;8,88
2025/03/19 16:21:00;A;;;;8,63
2025/03/19 16:22:00;A;;;;8,89
2025/03/19 16:24:00;A;;8,4;;
2025/03/19 16:30:00;A;;8,5;44,8;8,81
2025/03/19 16:30:01;P;;;44,8;
2025/03/19 16:32:00;A;;;;9,08
2025/03/19 16:35:00;A;;;43,9;
2025/03/19 16:40:00;A;;;45,4;
2025/03/19 16:43:00;A;;;;8,64
2025/03/19 16:45:00;A;;8,5;45,5;8,93
2025/03/19 16:45:01;P;;;;8,93
2025/03/19 16:48:00;A;;;;9,20
2025/03/19 16:49:00;A;;;;8,93
2025/03/19 17:00:00;P;;8,5;45,6;8,93
2025/03/19 17:05:00;A;;;46,4;
2025/03/19 17:10:00;A;;;45,7;
2025/03/19 17:15:00;A;;8,4;47,0;8,94
2025/03/19 17:15:01;P;;;47,0;
2025/03/19 17:25:00;A;;;46,1;
2025/03/19 17:27:00;A;;;;9,25
2025/03/19 17:28:00;A;;;;8,93
2025/03/19 17:29:00;A;;;;8,56
2025/03/19 17:30:00;A;;8,4;46,7;8,86
2025/03/19 17:30:01;P;;;46,7;8,86
2025/03/19 17:43:00;A;;8,2;;
2025/03/19 17:44:00;A;;;;9,33
2025/03/19 17:45:00;A;;8,3;48,2;8,71
2025/03/19 17:45:01;P;;;48,2;8,71
2025/03/19 17:46:00;A;;;;8,92
2025/03/19 17:50:00;A;;;47,4;
2025/03/19 17:54:00;A;;8,7;;
2025/03/19 17:55:00;A;;;40,8;
2025/03/19 18:00:00;A;;8,6;43,2;8,89
2025/03/19 18:00:01;P;;;43,2;
2025/03/19 18:05:00;A;;;42,5;
2025/03/19 18:15:00;A;;8,5;44,3;8,93
2025/03/19 18:15:01;P;;;44,3;
2025/03/19 18:20:00;A;;;43,5;
2025/03/19 18:24:00;A;;;;9,27
2025/03/19 18:25:00;A;;;44,9;8,89
2025/03/19 18:30:00;A;;8,7;43,0;8,88
2025/03/19 18:30:01;P;;;43,0;
2025/03/19 18:40:00;A;;;43,9;
2025/03/19 18:45:00;A;;8,6;43,1;8,89
2025/03/19 18:45:01;P;;;43,1;
2025/03/19 18:50:00;A;;;44,8;
2025/03/19 19:00:00;P;;8,6;44,3;8,93
2025/03/19 19:10:00;A;;;45,1;
2025/03/19 19:15:00;P;;8,5;45,2;8,91
2025/03/19 19:18:00;A;;;;9,15
2025/03/19 19:19:00;A;;;;8,93
2025/03/19 19:21:00;A;;;;8,73
2025/03/19 19:22:00;A;;;;9,02
2025/03/19 19:25:00;A;;;44,6;8,65
2025/03/19 19:27:00;A;;;;8,91
2025/03/19 19:30:00;A;;8,4;46,0;8,93
2025/03/19 19:30:01;P;;;46,0;
2025/03/19 19:34:00;A;;;;8,63
2025/03/19 19:35:00;A;;;45,1;8,93
2025/03/19 19:40:00;A;;8,6;44,3;
2025/03/19 19:45:00;A;;8,5;45,4;8,92
2025/03/19 19:45:01;P;;;45,4;
2025/03/19 19:50:00;A;;;44,9;
2025/03/19 19:55:00;A;;;45,7;
2025/03/19 19:56:00;A;;;;9,16
2025/03/19 19:57:00;A;;;;8,92
2025/03/19 20:00:00;P;;8,5;45,4;8,92
2025/03/19 20:10:00;A;;;44,6;8,71
2025/03/19 20:12:00;A;;;;8,92
2025/03/19 20:15:00;P;;8,7;44,8;8,92
2025/03/19 20:30:00;P;;8,6;44,7;8,93
2025/03/19 20:31:00;A;;;;8,61
2025/03/19 20:32:00;A;;;;9,14
2025/03/19 20:34:00;A;;;;8,91
2025/03/19 20:39:00;A;;;;8,64
2025/03/19 20:40:00;A;;;43,9;8,91
2025/03/19 20:45:00;A;;8,6;43,2;8,90
2025/03/19 20:45:01;P;;;43,2;
2025/03/19 20:52:00;A;;;;9,11
2025/03/19 20:53:00;A;;;;8,89
2025/03/19 20:55:00;A;;;42,5;
2025/03/19 21:00:00;P;;8,6;42,9;8,80
2025/03/19 21:05:00;A;;;41,4;
2025/03/19 21:10:00;A;;;39,8;
2025/03/19 21:15:00;P;;8,7;39,7;8,83
2025/03/19 21:21:00;A;;;;9,03
2025/03/19 21:25:00;A;;;40,7;
2025/03/19 21:29:00;A;;;;8,78
2025/03/19 21:30:00;A;;8,6;39,1;8,84
2025/03/19 21:30:01;P;;;39,1;
2025/03/19 21:32:00;A;;;;9,16
