Date-time;Type;Metadato grafico storico;POZ005 - Battisti - Misura pressione rete (bar);POZ005 - Battisti - Misura portata rete modbus (l/s);POZ005 - Battisti - Misura livello falda (m)
2025/03/03 00:00:00;P;;8,5;0,0;10,76
2025/03/03 00:15:00;P;;8,6;0,0;10,76
2025/03/03 00:30:00;P;;8,6;0,0;10,76
2025/03/03 00:45:00;P;;8,7;0,0;10,76
2025/03/03 01:00:00;P;;8,6;0,0;10,76
2025/03/03 01:15:00;P;;8,7;0,0;10,76
2025/03/03 01:30:00;P;;8,6;0,0;10,76
2025/03/03 01:45:00;P;;8,7;0,0;10,76
2025/03/03 02:00:00;P;;8,7;0,0;10,76
2025/03/03 02:15:00;P;;8,7;0,0;10,75
2025/03/03 02:30:00;P;;8,7;0,0;10,75
2025/03/03 02:45:00;P;;8,7;0,0;10,75
2025/03/03 03:00:00;P;;8,7;0,0;10,75
2025/03/03 03:15:00;P;;8,7;0,0;10,75
2025/03/03 03:30:00;P;;8,7;0,0;10,75
2025/03/03 03:45:00;P;;8,8;0,0;10,75
2025/03/03 04:00:00;P;;8,7;0,0;10,75
2025/03/03 04:15:00;P;;8,6;0,0;10,75
2025/03/03 04:30:00;P;;8,6;0,0;10,75
2025/03/03 04:45:00;P;;8,6;0,0;10,75
2025/03/03 05:00:00;P;;8,6;0,0;10,75
2025/03/03 05:15:00;P;;8,6;0,0;10,75
2025/03/03 05:30:00;P;;8,6;0,0;10,75
2025/03/03 05:45:00;P;;8,5;0,0;10,75
2025/03/03 06:00:00;P;;8,6;0,0;10,75
2025/03/03 06:15:00;P;;8,6;0,0;10,75
2025/03/03 06:30:00;P;;8,5;0,0;10,75
2025/03/03 06:44:00;A;;8,1;;
2025/03/03 06:45:00;P;;8,3;0,0;10,74
2025/03/03 07:00:00;P;;8,2;0,0;10,75
2025/03/03 07:01:00;A;;8,6;;11,30
2025/03/03 07:04:00;A;;;;11,55
2025/03/03 07:05:00;A;;;61,3;
2025/03/03 07:10:00;A;;;67,5;
2025/03/03 07:14:00;A;;;;11,82
2025/03/03 07:15:00;P;;8,6;68,6;11,63
2025/03/03 07:16:00;A;;;;12,07
2025/03/03 07:17:00;A;;;;11,61
2025/03/03 07:30:00;P;;8,6;70,8;11,71
2025/03/03 07:31:00;A;;;;10,29
2025/03/03 07:32:00;A;;;;11,70
2025/03/03 07:35:00;A;;;;11,42
2025/03/03 07:36:00;A;;;;11,72
2025/03/03 07:45:00;P;;8,5;71,1;11,59
2025/03/03 07:49:00;A;;;;12,95
2025/03/03 07:50:00;A;;;;11,58
2025/03/03 07:55:00;A;;;68,0;
2025/03/03 08:00:00;P;;8,6;70,7;11,74
2025/03/03 08:14:00;A;;8,4;;
2025/03/03 08:15:00;A;;8,6;72,0;12,59
2025/03/03 08:15:01;P;;;;12,59
2025/03/03 08:16:00;A;;;;11,63
2025/03/03 08:30:00;P;;8,6;70,9;11,59
2025/03/03 08:45:00;P;;8,6;70,0;11,66
2025/03/03 08:49:00;A;;;;10,79
2025/03/03 08:50:00;A;;;66,5;11,55
2025/03/03 08:53:00;A;;;;11,77
2025/03/03 08:54:00;A;;;;10,33
2025/03/03 08:55:00;A;;;;11,60
2025/03/03 09:00:00;A;;8,7;71,8;11,61
2025/03/03 09:00:01;P;;;71,8;
2025/03/03 09:15:00;A;;8,7;68,1;11,76
2025/03/03 09:15:01;P;;;68,1;
2025/03/03 09:16:00;A;;;;11,55
2025/03/03 09:30:00;P;;8,6;68,5;11,65
2025/03/03 09:45:00;A;;8,7;69,9;11,94
2025/03/03 09:45:01;P;;;;11,94
2025/03/03 09:46:00;A;;;;11,64
2025/03/03 09:49:00;A;;;;11,98
2025/03/03 09:51:00;A;;;;11,31
2025/03/03 09:52:00;A;;;;11,62
2025/03/03 10:00:00;P;;8,6;68,6;11,47
2025/03/03 10:07:00;A;;;;12,05
2025/03/03 10:08:00;A;;;;11,44
2025/03/03 10:10:00;A;;;61,8;
2025/03/03 10:14:00;A;;;;13,10
2025/03/03 10:15:00;A;;8,7;60,7;9,97
2025/03/03 10:15:01;P;;;;9,97
2025/03/03 10:16:00;A;;;;11,54
2025/03/03 10:22:00;A;;;;12,56
2025/03/03 10:23:00;A;;;;11,64
2025/03/03 10:25:00;A;;;;11,32
2025/03/03 10:27:00;A;;;;11,65
2025/03/03 10:30:00;A;;8,6;60,4;11,44
2025/03/03 10:30:01;P;;;;11,44
2025/03/03 10:35:00;A;;;55,5;
2025/03/03 10:37:00;A;;;;11,72
2025/03/03 10:38:00;A;;;;11,52
2025/03/03 10:40:00;A;;;;12,27
2025/03/03 10:41:00;A;;;;11,39
2025/03/03 10:44:00;A;;;;11,14
2025/03/03 10:45:00;A;;8,7;53,5;11,36
2025/03/03 10:45:01;P;;;;11,36
2025/03/03 10:47:00;A;;;;12,71
2025/03/03 10:48:00;A;;;;11,46
2025/03/03 10:50:00;A;;;59,7;
2025/03/03 10:53:00;A;;;;12,33
2025/03/03 10:54:00;A;;;;11,37
2025/03/03 10:55:00;A;;;52,2;
2025/03/03 11:00:00;P;;8,6;52,1;11,47
2025/03/03 11:01:00;A;;;;9,85
2025/03/03 11:02:00;A;;;;11,57
2025/03/03 11:11:00;A;;;;11,30
2025/03/03 11:15:00;P;;8,7;52,2;11,47
2025/03/03 11:17:00;A;;;;12,02
2025/03/03 11:18:00;A;;;;11,40
2025/03/03 11:25:00;A;;;58,6;
2025/03/03 11:30:00;A;;8,6;53,2;11,44
2025/03/03 11:30:01;P;;;53,2;
2025/03/03 11:32:00;A;;;;11,01
2025/03/03 11:34:00;A;;;;11,41
2025/03/03 11:40:00;A;;;57,5;
2025/03/03 11:44:00;A;;;;11,64
2025/03/03 11:45:00;A;;8,7;52,2;11,14
2025/03/03 11:45:01;P;;;52,2;11,14
2025/03/03 11:46:00;A;;;;11,38
2025/03/03 11:50:00;A;;;56,4;
2025/03/03 11:52:00;A;;;;10,86
2025/03/03 11:53:00;A;;;;11,48
2025/03/03 11:55:00;A;;;;11,27
2025/03/03 11:57:00;A;;;;11,53
2025/03/03 12:00:00;P;;8,6;58,0;11,49
2025/03/03 12:10:00;A;;;;12,35
2025/03/03 12:11:00;A;;;;11,54
2025/03/03 12:13:00;A;;;;11,27
2025/03/03 12:15:00;A;;8,7;56,9;11,53
2025/03/03 12:15:01;P;;;;11,53
2025/03/03 12:19:00;A;;;;11,32
2025/03/03 12:22:00;A;;;;10,98
2025/03/03 12:23:00;A;;;;11,49
2025/03/03 12:30:00;P;;8,6;58,8;11,57
2025/03/03 12:34:00;A;;;;10,56
2025/03/03 12:35:00;A;;;;11,62
2025/03/03 12:45:00;A;;8,7;62,3;11,48
2025/03/03 12:45:01;P;;;62,3;
2025/03/03 12:50:00;A;;;;11,03
2025/03/03 12:51:00;A;;;;11,56
2025/03/03 12:57:00;A;;;;10,79
2025/03/03 12:58:00;A;;;;11,48
2025/03/03 13:00:00;A;;8,6;56,3;11,56
2025/03/03 13:00:01;P;;;56,3;
2025/03/03 13:03:00;A;;;;11,28
2025/03/03 13:06:00;A;;;;11,54
2025/03/03 13:10:00;A;;;60,6;
2025/03/03 13:15:00;P;;8,7;60,3;11,47
2025/03/03 13:30:00;P;;8,7;58,5;11,43
2025/03/03 13:36:00;A;;;;11,63
2025/03/03 13:37:00;A;;;;11,41
2025/03/03 13:39:00;A;;;;11,64
2025/03/03 13:40:00;A;;;;11,36
2025/03/03 13:45:00;P;;8,6;56,2;11,47
2025/03/03 13:48:00;A;;;;11,91
2025/03/03 13:49:00;A;;;;11,50
2025/03/03 13:50:00;A;;;52,5;
2025/03/03 13:54:00;A;;;;11,10
2025/03/03 13:57:00;A;;;;11,50
2025/03/03 14:00:00;A;;8,5;59,1;11,30
2025/03/03 14:00:01;P;;;59,1;
2025/03/03 14:01:00;A;;;;11,63
2025/03/03 14:03:00;A;;8,7;;
2025/03/03 14:05:00;A;;;54,6;
2025/03/03 14:08:00;A;;;;11,31
2025/03/03 14:09:00;A;;;;11,56
2025/03/03 14:10:00;A;;;;11,34
2025/03/03 14:15:00;A;;8,6;50,8;12,10
2025/03/03 14:15:01;P;;;50,8;12,10
2025/03/03 14:16:00;A;;;;11,42
2025/03/03 14:20:00;A;;;54,1;
2025/03/03 14:30:00;A;;8,6;48,5;10,55
2025/03/03 14:30:01;P;;;48,5;10,55
2025/03/03 14:31:00;A;;;;11,30
2025/03/03 14:40:00;A;;;51,8;
2025/03/03 14:45:00;P;;8,7;49,8;11,37
2025/03/03 14:48:00;A;;;;10,27
2025/03/03 14:49:00;A;;;;11,31
2025/03/03 14:50:00;A;;;54,3;11,52
2025/03/03 14:55:00;A;;;63,1;10,22
2025/03/03 14:56:00;A;;;;11,65
2025/03/03 14:58:00;A;;8,4;;
2025/03/03 14:59:00;A;;8,7;;
2025/03/03 15:00:00;A;;8,6;71,4;11,60
2025/03/03 15:00:01;P;;;71,4;
2025/03/03 15:01:00;A;;7,6;;10,81
2025/03/03 15:02:00;A;;7,9;;
2025/03/03 15:05:00;A;;;0,0;
2025/03/03 15:13:00;A;;8,1;;
2025/03/03 15:15:00;P;;8,0;0,0;10,77
2025/03/03 15:30:00;P;;8,0;0,0;10,77
2025/03/03 15:45:00;P;;8,1;0,0;10,77
2025/03/03 16:00:00;P;;8,0;0,0;10,77
2025/03/03 16:15:00;P;;8,2;0,0;10,77
2025/03/03 16:30:00;P;;8,2;0,0;10,76
2025/03/03 16:45:00;P;;8,1;0,0;10,76
2025/03/03 17:00:00;P;;8,0;0,0;10,76
2025/03/03 17:15:00;P;;8,0;0,0;10,76
2025/03/03 17:30:00;P;;7,9;0,0;10,76
2025/03/03 17:42:00;A;;7,7;;
2025/03/03 17:45:00;P;;7,8;0,0;10,76
2025/03/03 18:00:00;P;;7,9;0,0;10,77
2025/03/03 18:15:00;P;;7,8;0,0;10,77
2025/03/03 18:30:00;P;;7,8;0,0;10,77
2025/03/03 18:41:00;A;;8,4;;
2025/03/03 18:44:00;A;;8,1;;
2025/03/03 18:45:00;P;;8,2;0,0;10,77
2025/03/03 18:50:00;A;;8,4;;
2025/03/03 18:52:00;A;;8,2;;
2025/03/03 19:00:00;P;;8,3;0,0;10,77
2025/03/03 19:08:00;A;;8,5;;
2025/03/03 19:15:00;P;;8,6;0,0;10,78
2025/03/03 19:30:00;P;;8,6;0,0;10,78
2025/03/03 19:45:00;P;;8,5;0,0;10,78
2025/03/03 20:00:00;P;;8,6;0,0;10,78
2025/03/03 20:01:00;A;;8,4;;
2025/03/03 20:15:00;P;;8,6;0,0;10,78
2025/03/03 20:30:00;P;;8,6;0,0;10,78
2025/03/03 20:45:00;P;;8,5;0,0;10,79
2025/03/03 21:00:00;P;;8,5;0,0;10,78
2025/03/03 21:15:00;P;;8,5;0,0;10,78
2025/03/03 21:30:00;P;;8,6;0,0;10,78
2025/03/03 21:45:00;P;;8,6;0,0;10,78
2025/03/03 22:00:00;P;;8,6;0,0;10,78
2025/03/03 22:15:00;P;;8,6;0,0;10,78
2025/03/03 22:30:00;P;;8,8;0,0;10,78
2025/03/03 22:45:00;P;;8,8;0,0;10,78
2025/03/03 23:00:00;A;;8,5;0,0;10,78
2025/03/03 23:00:01;P;;8,5;;
2025/03/03 23:11:00;A;;8,8;;
2025/03/03 23:15:00;P;;8,7;0,0;10,77
2025/03/03 23:30:00;P;;8,7;0,0;10,78
2025/03/03 23:45:00;P;;8,8;0,0;10,78
2025/03/04 00:00:00;P;;8,7;0,0;10,77
2025/03/04 00:15:00;P;;8,7;0,0;10,77
2025/03/04 00:30:00;P;;8,8;0,0;10,77
2025/03/04 00:36:00;A;;8,3;;
2025/03/04 00:37:00;A;;8,7;;
2025/03/04 00:45:00;P;;8,5;0,0;10,77
2025/03/04 01:00:00;P;;8,5;0,0;10,77
2025/03/04 01:15:00;P;;8,5;0,0;10,76
2025/03/04 01:30:00;P;;8,6;0,0;10,76
2025/03/04 01:45:00;P;;8,6;0,0;10,76
2025/03/04 02:00:00;P;;8,5;0,0;10,76
2025/03/04 02:15:00;P;;8,5;0,0;10,76
2025/03/04 02:30:00;P;;8,5;0,0;10,76
2025/03/04 02:45:00;P;;8,5;0,0;10,76
2025/03/04 03:00:00;P;;8,5;0,0;10,75
2025/03/04 03:15:00;P;;8,5;0,0;10,75
2025/03/04 03:30:00;P;;8,5;0,0;10,76
2025/03/04 03:45:00;P;;8,5;0,0;10,75
2025/03/04 04:00:00;P;;8,5;0,0;10,75
2025/03/04 04:15:00;P;;8,6;0,0;10,75
2025/03/04 04:30:00;P;;8,5;0,0;10,75
2025/03/04 04:45:00;P;;8,5;0,0;10,75
2025/03/04 05:00:00;P;;8,5;0,0;10,75
2025/03/04 05:15:00;P;;8,5;0,0;10,74
2025/03/04 05:30:00;P;;8,4;0,0;10,74
2025/03/04 05:45:00;P;;8,4;0,0;10,74
2025/03/04 06:00:00;P;;8,3;0,0;10,74
2025/03/04 06:02:00;A;;8,5;;
2025/03/04 06:15:00;A;;8,3;0,0;10,74
2025/03/04 06:15:01;P;;8,3;;
2025/03/04 06:30:00;P;;8,3;0,0;10,75
2025/03/04 06:37:00;A;;8,0;;
2025/03/04 06:45:00;P;;8,0;0,0;10,75
2025/03/04 07:00:00;P;;7,9;0,0;10,75
2025/03/04 07:09:00;A;;7,7;;
2025/03/04 07:15:00;P;;7,7;0,0;10,75
2025/03/04 07:16:00;A;;8,1;;
2025/03/04 07:19:00;A;;8,7;;11,36
2025/03/04 07:20:00;A;;;58,0;11,12
2025/03/04 07:21:00;A;;;;11,48
2025/03/04 07:24:00;A;;;;12,50
2025/03/04 07:25:00;A;;;64,5;11,54
2025/03/04 07:30:00;A;;8,5;68,5;11,65
2025/03/04 07:30:01;P;;;68,5;
2025/03/04 07:35:00;A;;8,7;;11,95
2025/03/04 07:37:00;A;;;;11,59
2025/03/04 07:45:00;P;;8,7;67,4;11,63
2025/03/04 08:00:00;P;;8,6;69,7;11,66
2025/03/04 08:07:00;A;;;;11,39
2025/03/04 08:08:00;A;;;;11,79
2025/03/04 08:13:00;A;;;;11,59
2025/03/04 08:15:00;P;;8,7;68,9;11,65
2025/03/04 08:20:00;A;;;65,9;
2025/03/04 08:25:00;A;;;68,9;
2025/03/04 08:27:00;A;;;;11,23
2025/03/04 08:28:00;A;;;;11,66
2025/03/04 08:30:00;P;;8,7;66,5;11,55
2025/03/04 08:37:00;A;;;;11,76
2025/03/04 08:42:00;A;;;;11,53
2025/03/04 08:45:00;P;;8,7;67,0;11,53
2025/03/04 08:48:00;A;;;;11,78
2025/03/04 08:50:00;A;;;;13,16
2025/03/04 08:51:00;A;;;;11,52
2025/03/04 08:55:00;A;;;70,3;11,76
2025/03/04 09:00:00;P;;8,5;69,7;11,75
2025/03/04 09:09:00;A;;;;13,43
2025/03/04 09:10:00;A;;;;11,73
2025/03/04 09:15:00;P;;8,5;70,0;11,69
2025/03/04 09:16:00;A;;;;13,67
2025/03/04 09:17:00;A;;;;11,62
2025/03/04 09:20:00;A;;;;11,86
2025/03/04 09:21:00;A;;;;11,65
2025/03/04 09:30:00;P;;8,6;67,6;11,72
2025/03/04 09:45:00;A;;8,5;70,7;11,72
2025/03/04 09:45:01;P;;;70,7;
2025/03/04 09:46:00;A;;;;12,01
2025/03/04 09:47:00;A;;;;11,64
2025/03/04 09:57:00;A;;8,8;;
2025/03/04 09:59:00;A;;;;11,00
2025/03/04 10:00:00;A;;8,7;68,0;11,64
2025/03/04 10:00:01;P;;;;11,64
2025/03/04 10:05:00;A;;;62,7;
2025/03/04 10:11:00;A;;;;11,97
2025/03/04 10:12:00;A;;;;11,61
2025/03/04 10:15:00;A;;8,6;64,8;11,89
2025/03/04 10:15:01;P;;;;11,89
2025/03/04 10:16:00;A;;;;11,52
2025/03/04 10:18:00;A;;;;9,70
2025/03/04 10:19:00;A;;;;11,67
2025/03/04 10:25:00;A;;;;11,34
2025/03/04 10:26:00;A;;;;11,67
2025/03/04 10:27:00;A;;;;10,84
2025/03/04 10:28:00;A;;;;11,47
2025/03/04 10:30:00;P;;8,6;65,2;11,63
2025/03/04 10:33:00;A;;;;10,94
2025/03/04 10:34:00;A;;;;11,60
2025/03/04 10:40:00;A;;;61,0;
2025/03/04 10:45:00;A;;8,7;60,0;11,33
2025/03/04 10:45:01;P;;;;11,33
2025/03/04 10:48:00;A;;;;11,67
2025/03/04 10:50:00;A;;;;11,46
2025/03/04 10:56:00;A;;;;12,25
2025/03/04 10:57:00;A;;;;11,61
2025/03/04 10:59:00;A;;;;11,36
2025/03/04 11:00:00;P;;8,7;58,0;11,51
2025/03/04 11:10:00;A;;;62,0;
2025/03/04 11:11:00;A;;;;11,90
2025/03/04 11:12:00;A;;;;11,47
2025/03/04 11:14:00;A;;;;12,54
2025/03/04 11:15:00;A;;8,6;59,9;11,52
2025/03/04 11:15:01;P;;;;11,52
2025/03/04 11:19:00;A;;;;11,17
2025/03/04 11:20:00;A;;;;11,54
2025/03/04 11:22:00;A;;;;12,13
2025/03/04 11:23:00;A;;;;11,36
2025/03/04 11:24:00;A;;;;11,61
2025/03/04 11:25:00;A;;;;10,06
2025/03/04 11:26:00;A;;;;11,47
2025/03/04 11:30:00;P;;8,6;58,2;11,49
2025/03/04 11:31:00;A;;;;11,96
2025/03/04 11:32:00;A;;;;10,99
2025/03/04 11:33:00;A;;;;11,35
2025/03/04 11:38:00;A;;;;11,63
2025/03/04 11:40:00;A;;;62,4;11,40
2025/03/04 11:44:00;A;;;;11,98
2025/03/04 11:45:00;A;;8,6;60,7;11,45
2025/03/04 11:45:01;P;;;;11,45
2025/03/04 11:49:00;A;;;;12,61
2025/03/04 11:50:00;A;;;;11,56
2025/03/04 11:51:00;A;;;;11,95
2025/03/04 11:52:00;A;;;;11,15
2025/03/04 11:53:00;A;;;;11,55
2025/03/04 11:56:00;A;;;;12,10
2025/03/04 11:57:00;A;;;;11,52
2025/03/04 11:59:00;A;;;;12,03
2025/03/04 12:00:00;A;;8,6;63,9;11,55
2025/03/04 12:00:01;P;;;63,9;11,55
2025/03/04 12:03:00;A;;;;10,49
2025/03/04 12:04:00;A;;;;11,58
2025/03/04 12:12:00;A;;;;11,79
2025/03/04 12:13:00;A;;;;11,47
2025/03/04 12:15:00;P;;8,7;63,1;11,63
2025/03/04 12:17:00;A;;;;11,38
2025/03/04 12:18:00;A;;;;11,69
2025/03/04 12:19:00;A;;;;11,36
2025/03/04 12:22:00;A;;;;11,61
2025/03/04 12:30:00;P;;8,7;65,2;11,64
2025/03/04 12:37:00;A;;;;11,89
2025/03/04 12:38:00;A;;;;11,51
2025/03/04 12:40:00;A;;;61,5;
2025/03/04 12:45:00;A;;8,7;67,1;11,88
2025/03/04 12:45:01;P;;;67,1;11,88
2025/03/04 12:46:00;A;;;;11,63
2025/03/04 12:50:00;A;;;;13,18
2025/03/04 12:51:00;A;;;;11,58
2025/03/04 12:52:00;A;;;;11,85
2025/03/04 12:53:00;A;;;;11,54
2025/03/04 12:54:00;A;;;;12,46
2025/03/04 12:55:00;A;;;62,9;11,48
2025/03/04 12:56:00;A;;;;9,77
2025/03/04 12:57:00;A;;;;11,53
2025/03/04 13:00:00;P;;8,7;65,8;11,52
2025/03/04 13:05:00;A;;;69,2;10,91
2025/03/04 13:06:00;A;;;;11,63
2025/03/04 13:15:00;A;;8,8;68,7;11,40
2025/03/04 13:15:01;P;;;;11,40
2025/03/04 13:16:00;A;;;;11,69
2025/03/04 13:30:00;P;;8,7;69,4;11,58
2025/03/04 13:33:00;A;;;;11,85
2025/03/04 13:34:00;A;;;;11,63
2025/03/04 13:40:00;A;;;65,9;
2025/03/04 13:41:00;A;;;;10,30
2025/03/04 13:42:00;A;;;;11,66
2025/03/04 13:45:00;P;;8,7;66,6;11,68
2025/03/04 14:00:00;P;;8,6;65,4;11,62
2025/03/04 14:09:00;A;;;;11,10
2025/03/04 14:10:00;A;;;61,8;11,64
2025/03/04 14:15:00;A;;8,6;66,7;11,58
2025/03/04 14:15:01;P;;;66,7;
2025/03/04 14:17:00;A;;;;11,81
2025/03/04 14:18:00;A;;;;11,54
2025/03/04 14:25:00;A;;;62,5;
2025/03/04 14:30:00;P;;8,6;61,3;11,49
2025/03/04 14:31:00;A;;;;10,48
2025/03/04 14:32:00;A;;;;11,41
2025/03/04 14:34:00;A;;;;11,63
2025/03/04 14:43:00;A;;;;11,42
2025/03/04 14:45:00;A;;8,6;55,6;10,90
2025/03/04 14:45:01;P;;;55,6;10,90
2025/03/04 14:46:00;A;;;;11,45
2025/03/04 14:51:00;A;;;;12,13
2025/03/04 14:52:00;A;;;;11,45
2025/03/04 14:55:00;A;;;;12,80
2025/03/04 14:56:00;A;;;;11,46
2025/03/04 15:00:00;P;;8,6;53,0;11,30
2025/03/04 15:11:00;A;;;;10,16
2025/03/04 15:12:00;A;;;;11,44
2025/03/04 15:15:00;A;;8,7;48,3;11,38
2025/03/04 15:15:01;P;;;48,3;
2025/03/04 15:25:00;A;;;52,4;
2025/03/04 15:30:00;P;;8,7;53,4;11,34
2025/03/04 15:35:00;A;;;49,3;
2025/03/04 15:42:00;A;;;;11,57
2025/03/04 15:43:00;A;;;;11,35
2025/03/04 15:45:00;A;;8,7;55,3;11,37
2025/03/04 15:45:01;P;;;55,3;
2025/03/04 15:48:00;A;;;;11,58
2025/03/04 15:49:00;A;;;;11,32
2025/03/04 15:55:00;A;;;46,8;
2025/03/04 15:59:00;A;;;;11,71
2025/03/04 16:00:00;A;;8,6;49,3;10,34
2025/03/04 16:00:01;P;;;;10,34
2025/03/04 16:01:00;A;;;;11,27
2025/03/04 16:10:00;A;;;;11,47
2025/03/04 16:15:00;P;;8,6;47,0;11,48
2025/03/04 16:18:00;A;;;;11,28
2025/03/04 16:20:00;A;;;42,4;
2025/03/04 16:22:00;A;;;;11,04
2025/03/04 16:23:00;A;;;;11,28
2025/03/04 16:25:00;A;;;33,3;11,00
2025/03/04 16:30:00;A;;8,6;37,5;11,57
2025/03/04 16:30:01;P;;;37,5;11,57
2025/03/04 16:31:00;A;;;;11,14
2025/03/04 16:35:00;A;;;;10,82
2025/03/04 16:36:00;A;;;;11,21
2025/03/04 16:41:00;A;;;;10,93
2025/03/04 16:42:00;A;;;;11,31
2025/03/04 16:44:00;A;;;;11,03
2025/03/04 16:45:00;P;;8,6;36,3;11,20
2025/03/04 16:55:00;A;;;41,8;
2025/03/04 17:00:00;P;;8,8;40,1;11,29
2025/03/04 17:05:00;A;;;43,5;
2025/03/04 17:12:00;A;;;;10,64
2025/03/04 17:13:00;A;;;;11,34
2025/03/04 17:15:00;P;;8,7;46,2;11,24
2025/03/04 17:30:00;P;;8,7;46,7;11,28
2025/03/04 17:40:00;A;;;50,7;
2025/03/04 17:42:00;A;;;;11,55
2025/03/04 17:45:00;A;;8,7;54,1;11,51
2025/03/04 17:45:01;P;;;54,1;
2025/03/04 17:49:00;A;;;;11,27
2025/03/04 17:50:00;A;;;50,6;
2025/03/04 17:51:00;A;;;;11,49
2025/03/04 17:55:00;A;;;56,8;11,17
2025/03/04 17:56:00;A;;;;10,68
2025/03/04 17:57:00;A;;;;11,47
2025/03/04 17:58:00;A;;;;12,43
2025/03/04 17:59:00;A;;;;11,35
2025/03/04 18:00:00;P;;8,7;55,8;11,46
2025/03/04 18:05:00;A;;;58,8;
2025/03/04 18:15:00;P;;8,6;56,8;11,45
2025/03/04 18:17:00;A;;;;13,11
2025/03/04 18:18:00;A;;;;11,50
2025/03/04 18:20:00;A;;;;11,75
2025/03/04 18:21:00;A;;;;11,42
2025/03/04 18:22:00;A;;;;11,65
2025/03/04 18:23:00;A;;;;11,41
2025/03/04 18:25:00;A;;;61,7;11,67
2025/03/04 18:28:00;A;;;;11,08
2025/03/04 18:29:00;A;;;;11,54
2025/03/04 18:30:00;P;;8,7;62,8;11,52
2025/03/04 18:39:00;A;;;;10,18
2025/03/04 18:40:00;A;;;70,4;11,62
2025/03/04 18:45:00;P;;8,6;68,2;11,66
2025/03/04 19:00:00;P;;8,6;69,7;11,60
2025/03/04 19:14:00;A;;;;10,03
2025/03/04 19:15:00;A;;8,6;69,3;11,63
2025/03/04 19:15:01;P;;;;11,63
2025/03/04 19:19:00;A;;;;11,19
2025/03/04 19:20:00;A;;;;11,61
2025/03/04 19:24:00;A;;;;11,92
2025/03/04 19:25:00;A;;;;11,69
2025/03/04 19:30:00;P;;8,7;70,1;11,71
2025/03/04 19:37:00;A;;;;11,46
2025/03/04 19:39:00;A;;;;11,68
2025/03/04 19:40:00;A;;;64,1;
2025/03/04 19:42:00;A;;;;11,44
2025/03/04 19:45:00;P;;8,7;63,6;11,57
2025/03/04 19:48:00;A;;;;12,41
2025/03/04 19:49:00;A;;;;11,52
2025/03/04 19:51:00;A;;;;10,66
2025/03/04 19:52:00;A;;;;11,56
2025/03/04 20:00:00;P;;8,7;65,4;11,51
2025/03/04 20:05:00;A;;;69,4;
2025/03/04 20:10:00;A;;;;11,72
2025/03/04 20:15:00;P;;8,6;69,8;11,64
2025/03/04 20:23:00;A;;;;11,27
2025/03/04 20:24:00;A;;;;11,74
2025/03/04 20:30:00;A;;8,7;64,2;11,70
2025/03/04 20:30:01;P;;;64,2;
2025/03/04 20:38:00;A;;;;11,50
2025/03/04 20:45:00;A;;8,7;61,7;11,71
2025/03/04 20:45:01;P;;;;11,71
2025/03/04 20:48:00;A;;;;11,49
2025/03/04 20:50:00;A;;;;11,72
2025/03/04 20:51:00;A;;;;11,42
2025/03/04 21:00:00;A;;8,7;60,7;10,50
2025/03/04 21:00:01;P;;;;10,50
2025/03/04 21:01:00;A;;7,8;;10,80
2025/03/04 21:05:00;A;;;0,0;
2025/03/04 21:14:00;A;;8,0;;
2025/03/04 21:15:00;P;;7,9;0,0;10,78
2025/03/04 21:30:00;P;;8,0;0,0;10,77
2025/03/04 21:45:00;P;;8,0;0,0;10,78
2025/03/04 22:00:00;P;;8,1;0,0;10,77
2025/03/04 22:15:00;P;;8,1;0,0;10,77
2025/03/04 22:30:00;P;;8,2;0,0;10,77
2025/03/04 22:45:00;P;;8,2;0,0;10,77
2025/03/04 23:00:00;P;;8,3;0,0;10,77
2025/03/04 23:15:00;P;;8,3;0,0;10,77
2025/03/04 23:30:00;P;;8,3;0,0;10,77
2025/03/04 23:39:00;A;;8,5;;
2025/03/04 23:45:00;P;;8,5;0,0;10,77
2025/03/05 00:00:00;P;;8,5;0,0;10,77
2025/03/05 00:15:00;P;;8,6;0,0;10,76
2025/03/05 00:30:00;P;;8,6;0,0;10,76
2025/03/05 00:45:00;P;;8,6;0,0;10,76
2025/03/05 01:00:00;P;;8,7;0,0;10,76
2025/03/05 01:15:00;P;;8,7;0,0;10,76
2025/03/05 01:30:00;P;;8,7;0,0;10,76
2025/03/05 01:45:00;P;;8,5;0,0;10,76
2025/03/05 01:55:00;A;;8,7;;
2025/03/05 02:00:00;P;;8,7;0,0;10,76
2025/03/05 02:15:00;P;;8,7;0,0;10,76
2025/03/05 02:30:00;P;;8,7;0,0;10,76
2025/03/05 02:45:00;P;;8,7;0,0;10,76
2025/03/05 03:00:00;P;;8,6;0,0;10,76
2025/03/05 03:15:00;P;;8,7;0,0;10,76
2025/03/05 03:30:00;P;;8,7;0,0;10,76
2025/03/05 03:44:00;A;;8,5;;
2025/03/05 03:45:00;P;;8,6;0,0;10,76
2025/03/05 04:00:00;P;;8,6;0,0;10,76
2025/03/05 04:15:00;P;;8,5;0,0;10,76
2025/03/05 04:30:00;P;;8,6;0,0;10,75
2025/03/05 04:45:00;P;;8,5;0,0;10,75
2025/03/05 05:00:00;P;;8,5;0,0;10,75
2025/03/05 05:05:00;A;;8,7;;
2025/03/05 05:15:00;P;;8,6;0,0;10,75
2025/03/05 05:30:00;P;;8,6;0,0;10,75
